,"STATEN ISLAND ANNUALIZE SALE FOR 2017.  (All Sales From  January 1, 2017 - December 31, 2017)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
6633,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6681,74, ,A1,5780 AMBOY ROAD, ,10309,1,0,1,6552,1656,1899,1,A1,715000,2017-03-15 00:00:00
6634,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6681,77, ,A1,5772 AMBOY ROAD, ,10309,1,0,1,6936,1736,1925,1,A1,430000,2017-03-01 00:00:00
6635,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6681,87, ,A2,28 MADERA STREET, ,10309,1,0,1,23244,1672,1960,1,A2,1125000,2017-08-04 00:00:00
6636,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6681,146, ,A2,17 MADERA STREET, ,10309,1,0,1,4903,1680,1965,1,A2,595000,2017-11-01 00:00:00
6637,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6694,248, ,A1,28 MEMO STREET, ,10309,1,0,1,4000,2050,1970,1,A1,532000,2017-07-27 00:00:00
6638,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6699,41, ,A1,10 PRAGUE COURT, ,10309,1,0,1,9434,3910,1992,1,A1,1070000,2017-04-13 00:00:00
6639,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6700,57, ,A1,42 HANOVER AVENUE, ,10309,1,0,1,3990,2312,2001,1,A1,810000,2017-04-24 00:00:00
6640,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6705,60, ,A1,122 HANOVER AVENUE, ,10309,1,0,1,4200,2289,2004,1,A1,855000,2017-05-08 00:00:00
6641,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6712,195, ,A6,249 BAYVIEW AVENUE, ,10309,1,0,1,5012,560,1940,1,A6,390000,2017-06-22 00:00:00
6642,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6712,270, ,A3,55 JOHANNA LANE, ,10309,1,0,1,12700,3946,1984,1,A3,950000,2017-09-13 00:00:00
6643,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6721,1, ,A1,21 PERCIVAL PLACE, ,10309,1,0,1,6000,1756,1960,1,A1,580000,2017-08-24 00:00:00
6644,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6721,34, ,A1,14 ELIZABETH PLACE, ,10309,1,0,1,5265,1756,1960,1,A1,520000,2017-03-29 00:00:00
6645,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6725,31, ,A5,19 FLAGSHIP CIRCLE, ,10309,1,0,1,1881,2058,1987,1,A5,570000,2017-12-18 00:00:00
6646,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6725,32, ,A5,21 FLAGSHIP CIRCLE, ,10309,1,0,1,1881,2058,1987,1,A5,475000,2017-07-17 00:00:00
6647,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6726,45, ,A5,73 COMMODORE DRIVE, ,10309,1,0,1,1786,2058,1987,1,A5,480000,2017-08-28 00:00:00
6648,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6726,52, ,A5,85 COMMODORE DRIVE, ,10309,1,0,1,2000,1908,1987,1,A5,465000,2017-05-01 00:00:00
6649,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6726,77, ,A5,131 COMMODORE DRIVE, ,10309,1,0,1,1850,1908,1986,1,A5,460000,2017-10-19 00:00:00
6650,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6726,90, ,A5,139 ADMIRALTY LOOP, ,10309,1,0,1,1748,2058,1986,1,A5,411000,2017-07-18 00:00:00
6651,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6727,21, ,A5,35 INDALE AVENUE, ,10309,1,0,1,2009,1908,1995,1,A5,425000,2017-08-17 00:00:00
6652,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6727,92, ,A5,144 ADMIRALTY LOOP, ,10309,1,0,1,1970,1908,1988,1,A5,572000,2017-10-11 00:00:00
6653,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6727,98, ,A5,136 ADMIRALTY LOOP, ,10309,1,0,1,1911,2112,1988,1,A5,375000,2017-04-05 00:00:00
6654,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6728,24, ,A5,90 ADMIRALTY LOOP, ,10309,1,0,1,2082,2112,1996,1,A5,400000,2017-03-08 00:00:00
6655,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6728,40, ,A5,64 ADMIRALTY LOOP, ,10309,1,0,1,2352,1908,1988,1,A5,520000,2017-04-06 00:00:00
6656,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6728,64, ,A5,24 ADMIRALTY LOOP, ,10309,1,0,1,2000,1908,1995,1,A5,565000,2017-10-02 00:00:00
6657,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6729,12, ,A1,15 BAYSIDE LANE, ,10309,1,0,1,6280,3999,2005,1,A1,0,2017-07-07 00:00:00
6658,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6729,37, ,A1,70 ST EDWARD LANE, ,10309,1,0,1,6510,4139,2006,1,A1,0,2017-10-30 00:00:00
6659,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6729,55, ,A3,701 JOHNSTON TERRACE, ,10309,1,0,1,7600,0,2015,1,A3,1349181,2017-01-23 00:00:00
6660,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6743,60, ,A3,34 BURTON AVENUE, ,10309,1,0,1,7500,4000,1986,1,A3,1170000,2017-10-06 00:00:00
6661,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6743,67, ,A3,18 BURTON AVENUE, ,10309,1,0,1,7500,4000,1986,1,A3,1070000,2017-08-09 00:00:00
6662,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6744,170, ,A3,25 WOODVALE LOOP, ,10309,1,0,1,10938,3000,1986,1,A3,999999,2017-11-30 00:00:00
6663,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6744,185, ,A3,95 WOODVALE LOOP, ,10309,1,0,1,10815,4864,1986,1,A3,1375000,2017-03-29 00:00:00
6664,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6749,52, ,A1,6 CRESTON STREET, ,10309,1,0,1,4008,2400,1999,1,A1,778000,2017-01-06 00:00:00
6665,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6749,56, ,A1,10 CRESTON STREET, ,10309,1,0,1,5600,2400,1999,1,A1,0,2017-04-07 00:00:00
6666,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6750,98, ,A1,58 EXCELSIOR AVENUE, ,10309,1,0,1,14040,1440,1920,1,A1,0,2017-12-22 00:00:00
6667,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6751,42, ,A1,77 EXCELSIOR AVENUE, ,10309,1,0,1,11150,1784,1945,1,A1,0,2017-08-04 00:00:00
6668,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6751,210, ,A3,14 HASTINGS COURT, ,10309,1,0,1,13503,3600,1999,1,A3,1235000,2017-08-03 00:00:00
6669,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6751,307, ,A3,84 BAYVIEW AVENUE, ,10309,1,0,1,11394,5203,2015,1,A3,0,2017-01-23 00:00:00
6670,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6855,76, ,A3,5655 AMBOY ROAD, ,10309,1,0,1,4595,2880,1940,1,A3,0,2017-10-03 00:00:00
6671,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6856,27, ,A1,15 WHEELING AVENUE, ,10309,1,0,1,6001,3256,1975,1,A1,710000,2017-03-16 00:00:00
6672,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6858,60, ,A0,5753 AMBOY ROAD, ,10309,1,0,1,8954,1125,1945,1,A0,520000,2017-07-26 00:00:00
6673,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6861,40, ,A2,219 ALBOURNE AVENUE, ,10309,1,0,1,10540,2467,1980,1,A2,765000,2017-08-23 00:00:00
6674,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6865,15, ,A2,286 BRADFORD AVENUE, ,10309,1,0,1,7500,960,1920,1,A2,605000,2017-02-15 00:00:00
6675,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6866,9, ,A2,185 FOSTER ROAD, ,10309,1,0,1,4732,1968,1980,1,A2,680000,2017-09-06 00:00:00
6676,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6900,9, ,A1,356 ASHLAND AVENUE, ,10309,1,0,1,5700,2007,1945,1,A1,740000,2017-01-25 00:00:00
6677,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6901,320, ,A1,22 SCUDDER AVENUE, ,10309,1,0,1,6950,1052,1935,1,A1,0,2017-12-12 00:00:00
6678,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6906,49, ,A2,341 ASHLAND AVENUE, ,10309,1,0,1,4500,520,1960,1,A2,400000,2017-11-07 00:00:00
6679,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6910,9, ,A2,1616 DRUMGOOLE ROAD EAST, ,10309,1,0,1,6400,2080,1979,1,A2,830000,2017-10-19 00:00:00
6680,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6942,11, ,A2,438 ALBOURNE AVENUE, ,10309,1,0,1,4620,1040,1970,1,A2,0,2017-08-10 00:00:00
6681,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6943,42, ,A5,302 VOGEL AVENUE, ,10309,1,0,1,2605,1648,2001,1,A5,580000,2017-06-23 00:00:00
6682,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6943,43, ,A5,300 VOGEL AVENUE, ,10309,1,0,1,2555,1944,2001,1,A5,595000,2017-09-06 00:00:00
6683,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6944,152, ,A3,512 ALBOURNE AVENUE, ,10309,1,0,1,4365,2300,2003,1,A3,0,2017-05-16 00:00:00
6684,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6947,19, ,A2,448 ASHLAND AVENUE, ,10309,1,0,1,3800,1144,1965,1,A2,0,2017-07-19 00:00:00
6685,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6972,36, ,A2,525 MAGUIRE AVENUE, ,10309,1,0,1,4018,1196,1970,1,A2,0,2017-08-10 00:00:00
6686,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6976,27, ,A2,55 GOFF AVENUE, ,10309,1,0,1,7920,1232,1930,1,A2,665000,2017-12-20 00:00:00
6687,5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,1,6993,106, ,A3,82 GOFF AVENUE, ,10309,1,0,1,10975,4272,1995,1,A3,0,2017-02-18 00:00:00
6688,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6665,108, ,B3,450 HOLTEN AVENUE, ,10309,2,0,2,7300,2986,2006,1,B3,1140000,2017-11-17 00:00:00
6689,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6668,115, ,B2,31 NORMAN PLACE, ,10309,2,0,2,10900,5200,1987,1,B2,1100000,2017-09-12 00:00:00
6690,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6670,107, ,B2,16 NORMAN PLACE, ,10309,2,0,2,4531,0,2016,1,B2,880786,2017-03-17 00:00:00
6691,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6670,108, ,B2,20 NORMAN PLACE, ,10309,2,0,2,4440,0,2016,1,B2,0,2017-03-01 00:00:00
6692,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6670,109, ,B2,24 NORMAN PLACE, ,10309,2,0,2,4350,0,2016,1,B2,814600,2017-01-09 00:00:00
6693,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6672,52, ,B9,36 SEGUINE LOOP, ,10309,2,0,2,2500,1768,1999,1,B9,599000,2017-07-24 00:00:00
6694,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6699,97, ,B2,155 TRENTON COURT, ,10309,2,0,2,3376,2416,2005,1,B2,0,2017-03-22 00:00:00
6695,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6700,13, ,B2,5775 HYLAN BOULEVARD, ,10309,2,0,2,4720,2200,2001,1,B2,850000,2017-12-07 00:00:00
6696,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6700,52, ,B2,50 HANOVER AVENUE, ,10309,2,0,2,7644,3088,1986,1,B2,800000,2017-06-12 00:00:00
6697,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6701,24, ,B2,45 HANOVER AVENUE, ,10309,2,0,2,10000,3428,1987,1,B2,980000,2017-02-01 00:00:00
6698,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6701,35, ,B2,71 HANOVER AVENUE, ,10309,2,0,2,5000,2770,2013,1,B2,0,2017-06-24 00:00:00
6699,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6701,43, ,B2,62 DIRENZO COURT, ,10309,2,0,2,10000,2538,1983,1,B2,0,2017-06-23 00:00:00
6700,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6724,121, ,B2,155B WATERBURY AVENUE, ,10309,2,0,2,6577,2674,2008,1,B2,781900,2017-08-25 00:00:00
6701,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6740,39, ,B2,46 BAYVIEW LANE, ,10309,2,0,2,5510,2200,1998,1,B2,925000,2017-10-06 00:00:00
6702,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6740,50, ,B2,117 EVERETT AVENUE, ,10309,2,0,2,4700,3600,1992,1,B2,720000,2017-12-08 00:00:00
6703,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6740,100, ,B2,66 BAYVIEW LANE, ,10309,2,0,2,4900,2200,1998,1,B2,759000,2017-07-07 00:00:00
6704,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6740,108, ,B2,106 BAYVIEW LANE, ,10309,2,0,2,4900,2200,1998,1,B2,820000,2017-04-26 00:00:00
6705,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6749,144, ,B2,11 BURTON AVENUE, ,10309,2,0,2,7500,3552,1989,1,B2,0,2017-11-04 00:00:00
6706,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6750,121, ,B2,34 EXCELSIOR AVENUE, ,10309,2,0,2,3400,2304,2005,1,B2,740000,2017-01-19 00:00:00
6707,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6750,122, ,B2,32 EXCELSIOR AVENUE, ,10309,2,0,2,3340,2304,2005,1,B2,775000,2017-03-27 00:00:00
6708,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6751,50, ,B2,93 EXCELSIOR AVENUE, ,10309,2,0,2,11202,1760,1920,1,B2,0,2017-02-13 00:00:00
6709,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6751,138, ,B3,73 WOODVALE AVENUE, ,10309,2,0,2,25805,2112,1899,1,B3,640000,2017-12-10 00:00:00
6710,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6759,36, ,B2,5952 AMBOY ROAD, ,10309,2,0,2,8205,4309,2008,1,B2,0,2017-04-04 00:00:00
6711,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6855,74, ,B2,486 VERNON AVENUE, ,10309,2,0,2,3730,2250,2000,1,B2,0,2017-10-03 00:00:00
6712,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6859,14, ,B2,96 VALDEMAR AVENUE, ,10309,2,0,2,4800,2208,1970,1,B2,752000,2017-02-08 00:00:00
6713,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6860,15, ,B2,91 FOSTER ROAD, ,10309,2,1,2,7500,2944,1930,1,B2,615000,2017-03-10 00:00:00
6714,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6860,71, ,B2,97 VALDEMAR AVENUE, ,10309,2,0,2,14663,3750,1980,1,B2,0,2017-06-13 00:00:00
6715,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6861,16, ,B2,382 VERNON AVENUE, ,10309,2,0,2,12740,3396,1975,1,B2,0,2017-05-08 00:00:00
6716,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6865,1, ,B2,303 ASHLAND AVENUE, ,10309,2,0,2,4447,2000,2004,1,B2,905000,2017-05-02 00:00:00
6717,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6865,8, ,B2,159 FOSTER ROAD, ,10309,2,0,2,6000,1845,1950,1,B2,725000,2017-11-06 00:00:00
6718,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6896,80, ,B3,12 ODELL PLACE, ,10309,2,0,2,9853,2315,1940,1,B3,175000,2017-11-02 00:00:00
6719,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6907,37, ,B2,182 FOSTER ROAD, ,10309,2,0,2,4494,2656,2016,1,B2,0,2017-11-20 00:00:00
6720,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6907,38, ,B2,178 FOSTER ROAD, ,10309,2,0,2,4900,2656,2016,1,B2,880786,2017-02-08 00:00:00
6721,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6942,9, ,B3,442 ALBOURNE AVENUE, ,10309,2,0,2,4620,2310,1970,1,B3,0,2017-11-20 00:00:00
6722,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6944,84, ,B2,22 DEPEW PLACE, ,10309,2,0,2,6425,2980,2004,1,B2,675000,2017-06-23 00:00:00
6723,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6976,90, ,B2,44 PETERSONS LANE, ,10309,2,0,2,11900,4048,1975,1,B2,1037500,2017-09-11 00:00:00
6724,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6977,37, ,B2,88 MAGUIRE AVENUE, ,10309,2,0,2,6619,2600,2001,1,B2,885000,2017-08-08 00:00:00
6725,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,39, ,B9,57 SANTA MONICA LANE, ,10309,2,0,2,2968,1492,2004,1,B9,619999,2017-04-21 00:00:00
6726,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,64, ,B9,97 SANTA MONICA LANE, ,10309,2,0,2,2968,1760,2015,1,B9,150000,2017-08-09 00:00:00
6727,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,66, ,B9,99 SANTA MONICA LANE, ,10309,2,0,2,2968,1800,2015,1,B9,150000,2017-07-27 00:00:00
6728,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,92, ,B9,166 EL CAMINO LOOP, ,10309,2,0,2,2560,0,2016,1,B9,641497,2017-07-12 00:00:00
6729,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,94, ,B9,164 EL CAMINO LOOP, ,10309,2,0,2,2890,0,2016,1,B9,646588,2017-06-13 00:00:00
6730,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,96, ,B9,158 EL CAMINO LOOP, ,10309,2,0,2,2890,0,2016,1,B9,650661,2017-06-21 00:00:00
6731,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,98, ,B9,156 EL CAMINO LOOP, ,10309,2,0,2,2890,0,2016,1,B9,650661,2017-06-09 00:00:00
6732,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,100, ,B9,152 EL CAMINO LOOP, ,10309,2,0,2,2890,1800,2015,1,B9,650661,2017-02-17 00:00:00
6733,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,104, ,B9,23 MORENO COURT, ,10309,2,0,2,2300,1800,2015,1,B9,580301,2017-04-19 00:00:00
6734,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,120, ,B9,22 MORENO COURT, ,10309,2,0,2,3370,1800,2015,1,B9,700000,2017-10-26 00:00:00
6735,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,164, ,B9,82 EL CAMINO LOOP, ,10309,2,0,2,2380,1726,2014,1,B9,600000,2017-12-06 00:00:00
6736,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,174, ,B9,68 EL CAMINO LOOP, ,10309,2,0,2,2349,1726,2014,1,B9,550000,2017-10-30 00:00:00
6737,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,194, ,B9,21 MALIBU COURT, ,10309,2,0,2,2340,1726,2012,1,B9,660000,2017-09-14 00:00:00
6738,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,232, ,B9,36 SANTA MONICA LANE, ,10309,2,0,2,2680,1492,2005,1,B9,575000,2017-08-29 00:00:00
6739,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,236, ,B9,10 FOOTHILL COURT, ,10309,2,0,2,2700,1492,2007,1,B9,0,2017-12-18 00:00:00
6740,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,248, ,B9,24 FOOTHILL COURT, ,10309,2,0,2,2632,1492,2007,1,B9,615000,2017-02-10 00:00:00
6741,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,268, ,B9,53 FOOTHILL COURT, ,10309,2,0,2,3730,1492,2007,1,B9,0,2017-04-15 00:00:00
6742,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,274, ,B9,45 FOOTHILL COURT, ,10309,2,0,2,2620,1492,2007,1,B9,635000,2017-04-04 00:00:00
6743,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,288, ,B9,62 SANTA MONICA LANE, ,10309,2,0,2,2324,1492,2005,1,B9,0,2017-03-17 00:00:00
6744,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,296, ,B9,80 SANTA MONICA LANE, ,10309,2,0,2,2520,1492,2005,1,B9,615000,2017-02-22 00:00:00
6745,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,304, ,B9,167 EL CAMINO LOOP, ,10309,2,0,2,2340,1800,2016,1,B9,626233,2017-03-27 00:00:00
6746,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,306, ,B9,165 EL CAMINO LOOP, ,10309,2,0,2,2410,0,2016,1,B9,650661,2017-07-13 00:00:00
6747,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,308, ,B9,161 EL CAMINO LOOP, ,10309,2,0,2,2337,1800,2016,1,B9,609931,2017-03-03 00:00:00
6748,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,310, ,B9,159 EL CAMINO LOOP, ,10309,2,0,2,2337,1800,2016,1,B9,609931,2017-03-08 00:00:00
6749,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,312, ,B9,155 EL CAMINO LOOP, ,10309,2,0,2,2300,1800,2016,1,B9,609931,2017-02-23 00:00:00
6750,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,314, ,B9,153 EL CAMINO LOOP, ,10309,2,0,2,2115,1800,0,1,B9,626223,2017-04-10 00:00:00
6751,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,362, ,B9,41 EL CAMINO LOOP, ,10309,2,0,2,2200,1882,2012,1,B9,669000,2017-11-22 00:00:00
6752,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6993,20, ,B2,23 OPAL LANE, ,10309,2,0,2,4800,2400,2006,1,B2,0,2017-10-12 00:00:00
6753,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6655,1, ,V0,N/A JOHNSTON TERRACE, ,0,0,0,0,758000,0,0,1,V0,0,2017-03-23 00:00:00
6754,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6660,1, ,V0,JOHNSTON TERRACE, ,0,0,0,0,570636,0,0,1,V0,8500000,2017-03-23 00:00:00
6755,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6662,1, ,V0,N/A JOHNSTON TERRACE, ,0,0,0,0,266500,0,0,1,V0,0,2017-03-23 00:00:00
6756,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6662,90, ,V0,N/A PURDY PLACE, ,0,0,0,0,12600,0,0,1,V0,0,2017-03-23 00:00:00
6757,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6662,91, ,V0,N/A PURDY PLACE, ,0,0,0,0,8700,0,0,1,V0,0,2017-03-23 00:00:00
6758,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6662,99, ,V0,N/A PURDY PLACE, ,0,0,0,0,9223,0,0,1,V0,0,2017-03-23 00:00:00
6759,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6699,11, ,V0,328 SEGUINE AVENUE, ,10309,0,0,0,7333,0,0,1,V0,300000,2017-12-12 00:00:00
6760,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6740,45, ,V0,BAYVIEW LANE, ,0,0,0,0,1110,0,0,1,V0,100,2017-12-05 00:00:00
6761,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6750,3, ,V0,21 FINLAY AVENUE, ,10309,0,0,0,8367,0,0,1,V0,550000,2017-11-07 00:00:00
6762,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6750,7, ,V0,29 FINLAY AVENUE, ,10309,0,0,0,8050,0,0,1,V0,400000,2017-08-31 00:00:00
6763,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6865,12, ,V0,BRADFORD AVENUE, ,0,0,0,0,4500,0,0,1,V0,400000,2017-02-15 00:00:00
6764,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6896,31, ,V0,FOSTER ROAD, ,0,0,0,0,16451,0,0,1,V0,525000,2017-06-28 00:00:00
6765,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6979,68, ,V0,103 SANTA MONICA LANE, ,10309,0,0,0,3103,0,0,1,V0,750000,2017-08-09 00:00:00
6766,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6979,70, ,V0,105 SANTA MONICA LANE, ,10309,0,0,0,3103,0,0,1,V0,0,2017-08-09 00:00:00
6767,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6979,72, ,V0,109 SANTA MONICA LANE, ,10309,0,0,0,3103,0,0,1,V0,0,2017-08-09 00:00:00
6768,5,PRINCES BAY,05 TAX CLASS 1 VACANT LAND                 ,1B,6979,74, ,V0,111 SANTA MONICA LANE, ,10309,0,0,0,3103,0,0,1,V0,0,2017-08-09 00:00:00
