,"BRONX ANNUALIZE SALES FOR 2013.  (All Sales From  Jan 1, 2013 - Dec 31, 2013.)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2014  Coop Sales Files as of 4/8/2014,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 4/13/2014,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
1230,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5469,28, ,B1,908 CLARENCE AVENUE                      ,            ,10465,2,0,2,3060,3154,1960,1,B1,0,2013-11-01 00:00:00
1231,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5473,4, ,B3,3208 LAFAYETTE AVENUE                    ,            ,10465,2,0,2,2916,2016,1955,1,B3,0,2013-05-17 00:00:00
1232,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5475,44, ,B1,722 THROGS NECK EXPWY SR                 ,            ,10465,2,0,2,2500,2538,1975,1,B1,0,2013-02-02 00:00:00
1233,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5476,48, ,B3,732 VINCENT AVENUE                       ,            ,10465,2,0,2,2500,1651,1920,1,B3,560000,2013-12-11 00:00:00
1234,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5479,8, ,B3,3270 LAFAYETTE AVENUE                    ,            ,10465,2,0,2,3991,2836,1955,1,B3,715000,2013-12-18 00:00:00
1235,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5479,54, ,B2,828 CLARENCE AVENUE                      ,            ,10465,2,0,2,7500,2796,1930,1,B2,656000,2013-04-05 00:00:00
1236,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5483,16, ,B1,636 THROGS NECK EXPRESSW                 ,            ,10465,2,0,2,2500,2550,2006,1,B1,250000,2013-10-09 00:00:00
1237,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5483,16, ,B1,636 ELLSWORTH AVENUE                     ,            ,10465,2,0,2,2500,2550,2006,1,B1,0,2013-02-12 00:00:00
1238,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5486,15, ,B1,630 CLARENCE AVENUE                      ,            ,10465,2,0,2,2550,2722,1955,1,B1,354900,2013-12-31 00:00:00
1239,2,COUNTRY CLUB             ,02  TWO FAMILY DWELLINGS                    ,1,5486,15, ,B1,630 CLARENCE AVENUE                      ,            ,10465,2,0,2,2550,2722,1955,1,B1,0,2013-02-25 00:00:00
1240,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5321,21, ,C0,1126 THROGMORTON AVENUE                  ,            ,10465,3,0,3,3040,3388,1971,1,C0,217579,2013-10-18 00:00:00
1241,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5328,17, ,C0,1119 STADIUM AVENUE                      ,            ,10465,3,0,3,5590,2345,1940,1,C0,0,2013-10-10 00:00:00
1242,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5408,201, ,C0,3153 RAWLINS AVENUE                      ,            ,10465,3,0,3,2718,1640,1930,1,C0,350000,2013-06-21 00:00:00
1243,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5413,122, ,C0,1647 STADIUM AVENUE                      ,            ,10465,3,0,3,5000,2409,1940,1,C0,0,2013-10-21 00:00:00
1244,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5414,88, ,C0,1490 STADIUM AVENUE                      ,            ,10465,3,0,3,3208,2900,1965,1,C0,600000,2013-07-23 00:00:00
1245,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5416,4, ,C0,1616 STADIUM AVENUE                      ,            ,10465,3,0,3,2500,2760,1925,1,C0,460000,2013-02-26 00:00:00
1246,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5416,137, ,C0,1658 LIBRARY AVE                         ,            ,10465,3,0,3,4635,3352,1930,1,C0,425000,2013-02-11 00:00:00
1247,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5472,24, ,C0,823 VINCENT AVENUE                       ,            ,10465,3,0,3,5000,2772,1925,1,C0,0,2013-06-21 00:00:00
1248,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5479,29, ,C0,815 DEAN AVENUE                          ,            ,10465,3,0,3,5000,4560,1996,1,C0,0,2013-08-29 00:00:00
1249,2,COUNTRY CLUB             ,03  THREE FAMILY DWELLINGS                  ,1,5479,58, ,C0,832 CLARENCE AVENUE                      ,            ,10465,3,0,3,7500,3504,1905,1,C0,0,2013-07-11 00:00:00
1250,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5417,1004, ,R3,1530 BAY VIEW AVENUE                     ,B-4         ,10465,1,0,1,0,0,0,1,R3,360000,2013-05-16 00:00:00
1251,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5417,1083, ,R3,1444 OUTLOOK AVENUE                      ,1,10465,1,0,1,0,0,2002,1,R3,385000,2013-06-25 00:00:00
1252,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5417,1085, ,R3,1444 OUTLOOK AVENUE                      ,3,10465,1,0,1,0,0,2002,1,R3,457890,2013-10-22 00:00:00
1253,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5417,1107, ,R3,1490 OUTLOOK AVE                         ,1G          ,10465,1,0,1,0,0,2006,1,R3,0,2013-12-16 00:00:00
1254,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5417,1107, ,R3,1490 OUTLOOK                             ,1G          ,10465,1,0,1,0,0,2006,1,R3,351351,2013-09-27 00:00:00
1255,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5417,1107, ,R3,1490 OUTLOOK AVENUE                      ,1G          ,10465,1,0,1,0,0,2006,1,R3,488030,2013-01-21 00:00:00
1256,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5486,1013, ,R3,600 CLARENCE AVE                         ,2A          ,10465,1,0,1,0,0,2004,1,R3,580000,2013-12-05 00:00:00
1257,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5486,1018, ,R3,600 CLARENCE AVENUE                      ,2F          ,10465,1,0,1,0,0,2004,1,R3,575000,2013-08-01 00:00:00
1258,2,COUNTRY CLUB             ,04  TAX CLASS 1 CONDOS                      ,1A,5486,1022, ,R3,600 CLARENCE AVENUE                      ,2J          ,10465,1,0,1,0,0,2004,1,R3,298000,2013-03-07 00:00:00
1259,2,COUNTRY CLUB             ,05  TAX CLASS 1 VACANT LAND                 ,1B,5328,22, ,V0,1117 STADIUM AVENUE                      ,            ,10465,0,0,0,1232,0,0,1,V0,0,2013-10-10 00:00:00
1260,2,COUNTRY CLUB             ,05  TAX CLASS 1 VACANT LAND                 ,1B,5408,236, ,V0,VALHALLA DRIVE                           ,            ,10465,0,0,0,2250,0,0,1,V0,0,2013-04-17 00:00:00
1261,2,COUNTRY CLUB             ,05  TAX CLASS 1 VACANT LAND                 ,1B,5409,91, ,V0,N/A CAMPBELL DRIVE                       ,            ,10465,0,0,0,5000,0,0,1,V0,0,2013-05-31 00:00:00
1262,2,COUNTRY CLUB             ,05  TAX CLASS 1 VACANT LAND                 ,1B,5486,115, ,V2,N/A SHORE DRIVE                          ,            ,10465,0,0,0,1400,0,0,1,V2,0,2013-09-25 00:00:00
1263,2,COUNTRY CLUB             ,06  TAX CLASS 1 - OTHER                     ,1,5328,12, ,G0,1118 DEAN AVENUE                         ,            ,10465,0,0,0,2375,0,1933,1,G0,0,2013-10-10 00:00:00
1264,2,COUNTRY CLUB             ,06  TAX CLASS 1 - OTHER                     ,1,5472,26, ,G0,813 VINCENT AVENUE                       ,            ,10465,0,0,0,2300,0,1930,1,G0,0,2013-06-21 00:00:00
1265,2,COUNTRY CLUB             ,06  TAX CLASS 1 - OTHER                     ,1,5476,47, ,G0,728 VINCENT AVENUE                       ,            ,10465,0,0,0,2500,0,1948,1,G0,0,2013-12-11 00:00:00
1266,2,COUNTRY CLUB             ,07  RENTALS - WALKUP APARTMENTS             ,2A,5328,2, ,C2,3280 LAYTON AVENUE                       ,            ,10465,6,0,6,1702,1584,1921,2,C2,530000,2013-07-22 00:00:00
1267,2,COUNTRY CLUB             ,10  COOPS - ELEVATOR APARTMENTS             ,2,5409,41, ,D4,"1110 STADIUM  AVENUE, 5E                 ",            ,10465,0,0,0,0,0,1963,2,D4,110000,2013-07-15 00:00:00
1268,2,COUNTRY CLUB             ,10  COOPS - ELEVATOR APARTMENTS             ,2,5409,41, ,D4,"1130 STADIUM AVENUE, 6A                  ",            ,10465,0,0,0,0,0,1963,2,D4,0,2013-09-19 00:00:00
1269,2,COUNTRY CLUB             ,10  COOPS - ELEVATOR APARTMENTS             ,2,5409,41, ,D4,"1130 STADIUM AVE, 2A                     ",            ,10465,0,0,0,0,0,1963,2,D4,179900,2013-11-19 00:00:00
1270,2,COUNTRY CLUB             ,10  COOPS - ELEVATOR APARTMENTS             ,2,5409,41, ,D4,1110 STADIUM AVENUE                      ,            ,10465,0,0,0,0,0,1963,2,D4,0,2013-11-21 00:00:00
1271,2,COUNTRY CLUB             ,10  COOPS - ELEVATOR APARTMENTS             ,2,5481,48, ,D4,"3255 RANDALL AVENUE, 2H                  ",            ,10465,0,0,0,0,0,1965,2,D4,80000,2013-07-29 00:00:00
1272,2,COUNTRY CLUB             ,14  RENTALS - 4-10 UNIT                     ,2A,5473,39, ,S9,3201 PHILIP AVENUE                       ,            ,10465,2,4,6,5000,5400,1930,2,S9,0,2013-05-03 00:00:00
1273,2,CROTONA PARK             ,01  ONE FAMILY DWELLINGS                    ,1,2938,9, ,A1,1420 CROTONA PARK EAST                   ,            ,10460,1,0,1,1020,1528,1901,1,A1,1228000,2013-08-23 00:00:00
1274,2,CROTONA PARK             ,01  ONE FAMILY DWELLINGS                    ,1,2938,35, ,A5,1485 BOSTON ROAD                         ,            ,10460,1,0,1,2512,1152,1989,1,A5,240000,2013-03-08 00:00:00
1275,2,CROTONA PARK             ,01  ONE FAMILY DWELLINGS                    ,1,2958,53, ,A1,1831 WATERLOO PLACE                      ,            ,10460,1,0,1,1750,1210,1910,1,A1,50000,2013-12-19 00:00:00
1276,2,CROTONA PARK             ,02  TWO FAMILY DWELLINGS                    ,1,2936,86, ,B2,1411 CLINTON AVE                         ,            ,10456,2,0,2,2000,3102,1997,1,B2,390000,2013-02-21 00:00:00
1277,2,CROTONA PARK             ,02  TWO FAMILY DWELLINGS                    ,1,2958,12, ,B2,1832 MARMION AVE                         ,            ,10460,2,0,2,2058,2208,1920,1,B2,193000,2013-06-20 00:00:00
1278,2,CROTONA PARK             ,02  TWO FAMILY DWELLINGS                    ,1,2958,96, ,B1,1812 WATERLOO PLACE                      ,            ,10460,2,0,2,1128,5036,2008,1,B1,405600,2013-09-25 00:00:00
1279,2,CROTONA PARK             ,02  TWO FAMILY DWELLINGS                    ,1,2963,70, ,B2,807 EAST 170 STREET                      ,            ,10459,2,0,2,989,1728,1901,1,B2,0,2013-02-11 00:00:00
1280,2,CROTONA PARK             ,02  TWO FAMILY DWELLINGS                    ,1,2963,164, ,B2,815 EAST 170 STREET                      ,            ,10459,2,0,2,1657,3120,2003,1,B2,404250,2013-05-30 00:00:00
1281,2,CROTONA PARK             ,02  TWO FAMILY DWELLINGS                    ,1,2981,28, ,B2,1501 HOE AVENUE                          ,            ,10460,2,0,2,2500,2118,1901,1,B2,450000,2013-05-30 00:00:00
1282,2,CROTONA PARK             ,02  TWO FAMILY DWELLINGS                    ,1,2981,28, ,B2,1501 HOE AVENUE                          ,            ,10460,2,0,2,2500,2118,1901,1,B2,220000,2013-02-06 00:00:00
1283,2,CROTONA PARK             ,02  TWO FAMILY DWELLINGS                    ,1,2981,35, ,B2,1487 HOE AVENUE                          ,            ,10460,2,0,2,2500,2400,1901,1,B2,390000,2013-07-30 00:00:00
1284,2,CROTONA PARK             ,03  THREE FAMILY DWELLINGS                  ,1,2949,44, ,C0,1818 CLINTON AVENUE                      ,            ,10457,3,0,3,1712,3138,1901,1,C0,0,2013-11-08 00:00:00
1285,2,CROTONA PARK             ,03  THREE FAMILY DWELLINGS                  ,1,2949,44, ,C0,1818 CLINTON AVENUE                      ,            ,10457,3,0,3,1712,3138,1901,1,C0,200000,2013-02-15 00:00:00
1286,2,CROTONA PARK             ,03  THREE FAMILY DWELLINGS                  ,1,2958,37, ,C0,1820 MOHEGAN AVENUE                      ,            ,10460,3,0,3,1750,4293,2007,1,C0,350000,2013-07-15 00:00:00
1287,2,CROTONA PARK             ,03  THREE FAMILY DWELLINGS                  ,1,2982,43, ,C0,1539 HOE AVENUE                          ,            ,10460,3,0,3,2000,3252,1901,1,C0,375000,2013-12-31 00:00:00
1288,2,CROTONA PARK             ,03  THREE FAMILY DWELLINGS                  ,1,2989,34, ,C0,1561 VYSE AVENUE                         ,            ,10460,3,0,3,1858,3054,1901,1,C0,0,2013-04-16 00:00:00
1289,2,CROTONA PARK             ,03  THREE FAMILY DWELLINGS                  ,1,3001,3, ,C0,1514 BRYANT AVENUE                       ,            ,10460,3,0,3,2000,3084,1920,1,C0,285000,2013-01-29 00:00:00
1290,2,CROTONA PARK             ,03  THREE FAMILY DWELLINGS                  ,1,3001,19, ,C0,1554 BRYANT AVENUE                       ,            ,10460,3,0,3,2000,3504,1910,1,C0,376200,2013-05-16 00:00:00
1291,2,CROTONA PARK             ,05  TAX CLASS 1 VACANT LAND                 ,1B,2937,50, ,V0,PROSPECT AVENUE                          ,            ,10456,0,0,0,1858,0,0,1,V0,40000,2013-06-27 00:00:00
1292,2,CROTONA PARK             ,05  TAX CLASS 1 VACANT LAND                 ,1B,2937,51, ,V0,N/A PROSPECT AVENUE                      ,            ,10456,0,0,0,1307,0,0,1,V0,0,2013-06-27 00:00:00
1293,2,CROTONA PARK             ,05  TAX CLASS 1 VACANT LAND                 ,1B,2937,52, ,V0,N/A PROSPECT AVENUE                      ,            ,10456,0,0,0,1028,0,0,1,V0,0,2013-06-27 00:00:00
1294,2,CROTONA PARK             ,05  TAX CLASS 1 VACANT LAND                 ,1B,2938,10, ,V0,N/A CROTONA PARK EAST                    ,            ,10460,0,0,0,974,0,0,1,V0,0,2013-08-23 00:00:00
1295,2,CROTONA PARK             ,05  TAX CLASS 1 VACANT LAND                 ,1B,2938,59, ,V0,N/A PROSPECT AVENUE                      ,            ,10460,0,0,0,8254,0,0,1,V0,0,2013-08-23 00:00:00
1296,2,CROTONA PARK             ,05  TAX CLASS 1 VACANT LAND                 ,2A,2996,3, ,C2,1526 VYSE AVE                            ,            ,10460,6,0,6,2500,6676,2013,1,V0,0,2013-05-23 00:00:00
1297,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2,2948,14, ,C1,1805 CLINTON AVENUE                      ,            ,10457,11,0,11,2467,10995,1904,2,C1,0,2013-09-05 00:00:00
1298,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2,2948,18, ,C1,1795 CLINTON AVENUE                      ,            ,10457,30,0,30,4949,20785,1924,2,C1,0,2013-09-05 00:00:00
1299,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2,2958,20, ,C1,1841 MOHEGAN AVENUE                      ,            ,10460,15,0,15,3881,17490,1931,2,C1,1350131,2013-04-26 00:00:00
1300,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2,2958,50, ,C1,878 EAST 176 STREET                      ,            ,10460,21,0,21,4830,18300,1911,2,C1,1450000,2013-06-25 00:00:00
1301,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2B,2977,139, ,C1,1550 MINFORD PLACE                       ,            ,10460,8,0,8,3000,10440,1931,2,C1,230000,2013-02-15 00:00:00
1302,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2A,2989,45, ,C3,1535 VYSE AVENUE                         ,            ,10460,4,0,4,1858,3094,1931,2,C3,515000,2013-06-13 00:00:00
1303,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2A,2995,25, ,C2,1511 BRYANT AVENUE                       ,            ,10460,6,0,6,2000,3300,1931,2,C2,477000,2013-06-28 00:00:00
1304,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2,3000,7, ,C1,1468 BRYANT AVENUE                       ,            ,10460,25,0,25,5000,16575,1931,2,C1,2125000,2013-12-10 00:00:00
1305,2,CROTONA PARK             ,07  RENTALS - WALKUP APARTMENTS             ,2,3010,25, ,C1,1016 EAST 174TH STREET                   ,            ,10460,35,0,35,7500,33000,1924,2,C1,2793000,2013-11-14 00:00:00
1306,2,CROTONA PARK             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2964,29, ,D1,1402 BRISTOW STREET                      ,            ,10459,80,0,80,40000,77768,2001,2,D1,4706236,2013-06-27 00:00:00
1307,2,CROTONA PARK             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2983,38, ,D9,1687 HOE AVENUE                          ,            ,10460,75,0,75,10000,43500,1926,2,D9,5591992,2013-06-27 00:00:00
1308,2,CROTONA PARK             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2997,1, ,D9,1662 VYSE AVENUE                         ,            ,10460,37,0,37,10000,44436,1924,2,D9,8989761,2013-06-27 00:00:00
1309,2,CROTONA PARK             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2997,5, ,D9,1668 VYSE AVENUE                         ,            ,10460,37,0,37,10000,41820,1931,2,D9,0,2013-06-27 00:00:00
1310,2,CROTONA PARK             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2997,9, ,D9,1680 VYSE AVENUE                         ,            ,10460,37,0,37,10000,41820,1924,2,D9,0,2013-06-27 00:00:00
1311,2,CROTONA PARK             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2997,13, ,D9,1690 VYSE AVENUE                         ,            ,10460,37,0,37,10000,42018,1925,2,D9,0,2013-06-27 00:00:00
1312,2,CROTONA PARK             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2997,17, ,D9,1696 VYSE AVENUE                         ,            ,10460,37,0,37,10000,42018,1924,2,D9,0,2013-06-27 00:00:00
1313,2,CROTONA PARK             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2997,26, ,D9,1715-1717 BRYANT AVENUE                  ,            ,10460,38,0,38,10000,39600,1931,2,D9,0,2013-06-27 00:00:00
1314,2,CROTONA PARK             ,09  COOPS - WALKUP APARTMENTS               ,2,2948,25, ,C6,705 CROTONA PARK NORTH                   ,            ,10457,20,0,20,4242,15000,1916,2,C6,126504,2013-11-12 00:00:00
1315,2,CROTONA PARK             ,09  COOPS - WALKUP APARTMENTS               ,2,2948,25, ,C6,705 CROTONA PARK NORTH                   ,            ,10457,0,0,0,0,0,1916,2,C6,126504,2013-11-12 00:00:00
1316,2,CROTONA PARK             ,09  COOPS - WALKUP APARTMENTS               ,2,2948,25, ,C6,705 CROTONA PARK NORTH                   ,            ,10457,0,0,0,0,0,1916,2,C6,0,2013-11-12 00:00:00
1317,2,CROTONA PARK             ,09  COOPS - WALKUP APARTMENTS               ,2,2948,28, ,C6,701 CROTONA PARK NORTH                   ,            ,10457,25,0,25,4949,17860,1916,2,C6,0,2013-11-12 00:00:00
1318,2,CROTONA PARK             ,09  COOPS - WALKUP APARTMENTS               ,2,2966,17, ,C6,"1500 BOSTON ROAD, 58                     ",            ,10460,0,0,0,0,0,1933,2,C6,12000,2013-12-09 00:00:00
1319,2,CROTONA PARK             ,11A CONDO-RENTALS                           ,2,3013,1001, ,RR,1512 BOONE AVE                           ,1A          ,10460,110,0,110,0,111465,2013,2,RR,2655981,2013-12-23 00:00:00
1320,2,CROTONA PARK             ,11A CONDO-RENTALS                           ,2,3013,1002, ,RR,1512 BOONE AVE                           ,1B          ,10460,127,0,127,0,151199,2013,2,RR,3251880,2013-12-23 00:00:00
1321,2,CROTONA PARK             ,22  STORE BUILDINGS                         ,4,2963,49, ,K2,1432 PROSPECT AVENUE                     ,            ,10459,0,5,5,6217,10378,1931,4,K2,0,2013-04-30 00:00:00
1322,2,CROTONA PARK             ,22  STORE BUILDINGS                         ,4,2963,49, ,K2,1432 PROSPECT AVENUE                     ,            ,10459,0,5,5,6217,10378,1931,4,K2,0,2013-04-30 00:00:00
1323,2,CROTONA PARK             ,22  STORE BUILDINGS                         ,4,2967,42, ,K5,1600 BOSTON ROAD                         ,            ,10460,0,1,1,12918,2950,1998,4,K5,900000,2013-05-23 00:00:00
1324,2,CROTONA PARK             ,29  COMMERCIAL GARAGES                      ,4,2948,3, ,G7,1802 CROTONA AVENUE                      ,            ,10457,0,0,0,2112,0,0,4,G7,1200000,2013-06-04 00:00:00
1325,2,CROTONA PARK             ,29  COMMERCIAL GARAGES                      ,4,2948,4, ,G7,702 EAST 175 STREET                      ,            ,10457,0,0,0,2400,0,0,4,G7,0,2013-06-04 00:00:00
1326,2,CROTONA PARK             ,29  COMMERCIAL GARAGES                      ,4,2948,5, ,G7,704 EAST 175 STREET                      ,            ,10457,0,0,0,1600,0,0,4,G7,0,2013-06-04 00:00:00
1327,2,CROTONA PARK             ,29  COMMERCIAL GARAGES                      ,4,2948,6, ,G7,706 EAST 175 STREET                      ,            ,10457,0,0,0,1599,0,0,4,G7,0,2013-06-04 00:00:00
