,Manhattan All Sales For 2010 (January 2010 - December 2010),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,"Neighborhood Name 05/06/12, Descriptive Data is as of 05/06/12",,,,,,,,,,,,,,,,,,,,
1,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
2,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
811,1,CHINATOWN                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,293,1009, ,R4,18 ELDRIDGE STREET                       ,5A          ,10002,1,0,1,0,0,2007,2,R4,0,2010-06-10 00:00:00
812,1,CHINATOWN                ,14  RENTALS - 4-10 UNIT                     ,2A,162,133, ,S3,1 DOYERS ST                              ,            ,10013,3,1,4,626,2870,1915,2,S3,0,2010-03-08 00:00:00
813,1,CHINATOWN                ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,172,1303, ,R1,77 WHITE STREET                          ,3,10013,1,0,1,0,0,0,2,R1,1762500,2010-11-04 00:00:00
814,1,CHINATOWN                ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,279,1005, ,R1,29 OLIVER STREET                         ,3-F         ,10038,1,0,1,0,0,1900,2,R1,0,2010-12-21 00:00:00
815,1,CHINATOWN                ,21  OFFICE BUILDINGS                        ,4,204,35, ,O9,183 CANAL STREET                         ,            ,10013,0,5,5,1575,7875,1915,4,O9,0,2010-09-17 00:00:00
816,1,CHINATOWN                ,21  OFFICE BUILDINGS                        ,4,303,7, ,O9,77 BOWERY                                ,            ,10002,0,8,8,4488,31000,1940,4,O9,9300000,2010-06-15 00:00:00
817,1,CHINATOWN                ,21  OFFICE BUILDINGS                        ,4,306,38, ,O9,113 HESTER STREET                        ,            ,10002,0,2,2,1664,3461,1900,4,O9,1875000,2010-07-28 00:00:00
818,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,162,28, ,K2,11 DOYERS STREET                         ,            ,10013,0,3,3,2360,6360,1920,4,K2,2000000,2010-06-17 00:00:00
819,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,196,3, ,K9,404 BROADWAY                             ,            ,10013,0,2,2,2750,6684,1915,4,K9,4250000,2010-11-10 00:00:00
820,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,196,4, ,K9,406 BROADWAY                             ,            ,10013,0,3,3,2500,6150,1917,4,K9,4250000,2010-11-10 00:00:00
821,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,196,12, ,K9,272 CANAL STREET                         ,            ,10013,0,2,2,602,2400,1915,4,K9,0,2010-12-01 00:00:00
822,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,201,26, ,K9,9 ELIZABETH STREET                       ,            ,10013,2,2,4,2361,7083,1915,4,K9,5550000,2010-04-29 00:00:00
823,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,304,5, ,K9,103 BOWERY                               ,            ,10002,4,1,5,2626,9814,1915,4,K9,0,2010-07-16 00:00:00
824,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,304,5, ,K9,103 BOWERY                               ,            ,10002,4,1,5,2626,9814,1915,4,K9,0,2010-07-16 00:00:00
825,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,304,6, ,K9,105 BOWERY                               ,            ,10002,4,1,5,2615,10060,1900,4,K9,0,2010-07-16 00:00:00
826,1,CHINATOWN                ,22  STORE BUILDINGS                         ,4,304,6, ,K9,105 BOWERY                               ,            ,10002,4,1,5,2615,10060,1900,4,K9,0,2010-07-16 00:00:00
827,1,CHINATOWN                ,23  LOFT BUILDINGS                          ,4,196,1, ,L8,400 BROADWAY                             ,            ,10013,0,2,2,3053,12200,1915,4,L8,7500000,2010-09-23 00:00:00
828,1,CHINATOWN                ,23  LOFT BUILDINGS                          ,4,301,1, ,L8,89-105 CANAL STREET                      ,            ,10002,0,29,29,10037,44407,1900,4,L8,15000000,2010-12-29 00:00:00
829,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,162,1032, ,R5,7 CHATHAM SQUARE                         ,601,10038,0,1,1,0,0,1899,4,R5,10,2010-08-21 00:00:00
830,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,162,1032, ,R5,7 CHATHAM SQUARE                         ,601,10038,0,1,1,0,0,1899,4,R5,10,2010-08-21 00:00:00
831,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,162,1033, ,R5,7 CHATHAM SQUARE                         ,608,10038,0,1,1,0,0,1899,4,R5,260000,2010-03-09 00:00:00
832,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1473, ,R5,50 FRANKLIN STREET                       ,S1A         ,10013,0,1,1,0,0,2007,4,R5,0,2010-08-03 00:00:00
833,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1474, ,R5,50 FRANKLIN STREET                       ,S1B         ,10013,0,1,1,0,0,2007,4,R5,0,2010-06-01 00:00:00
834,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1477, ,R5,50 FRANKLIN STREET                       ,S3A         ,10013,0,1,1,0,0,2007,4,R5,0,2010-10-13 00:00:00
835,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1478, ,R5,50 FRANKLIN STREET                       ,S3B         ,10013,0,1,1,0,0,2007,4,R5,0,2010-06-30 00:00:00
836,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1479, ,R5,50 FRANKLIN STREET                       ,S4A         ,10013,0,1,1,0,0,2007,4,R5,0,2010-06-18 00:00:00
837,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1480, ,R5,50 FRANKLIN STREET                       ,S4B         ,10013,0,1,1,0,0,2007,4,R5,0,2010-01-21 00:00:00
838,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1481, ,R5,50 FRANKLIN STREET                       ,S5A         ,10013,0,1,1,0,0,2007,4,R5,0,2010-09-08 00:00:00
839,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1490, ,R5,50 FRANKLIN STREET                       ,S9B         ,10013,0,1,1,0,0,2007,4,R5,0,2010-01-27 00:00:00
840,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1491, ,R5,50 FRANKLIN STREET                       ,S10A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-04-28 00:00:00
841,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1492, ,R5,50 FRANKLIN STREET                       ,S10B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-06-16 00:00:00
842,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1493, ,R5,50 FRANKLIN STREET                       ,S11A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-30 00:00:00
843,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1494, ,R5,50 FRANKLIN STREET                       ,S11B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-30 00:00:00
844,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1495, ,R5,50 FRANKLIN STREET                       ,S12A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-27 00:00:00
845,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1496, ,R5,50 FRANKLIN STREET                       ,S12B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-02-05 00:00:00
846,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1498, ,R5,50 FRANKLIN STREET                       ,S13B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-21 00:00:00
847,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1499, ,R5,50 FRANKLIN STREET                       ,S14A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-03-15 00:00:00
848,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1500, ,R5,50 FRANKLIN STREET                       ,S14B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-01 00:00:00
849,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1501, ,R5,50 FRANKLIN STREET                       ,S15A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-02-25 00:00:00
850,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1502, ,R5,50 FRANKLIN STREET                       ,S15B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-08-09 00:00:00
851,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1505, ,R5,50 FRANKLIN STREET                       ,S17A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-12 00:00:00
852,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1506, ,R5,50 FRANKLIN STREET                       ,S17B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-02 00:00:00
853,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1507, ,R5,50 FRANKLIN STREET                       ,S18A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-29 00:00:00
854,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1508, ,R5,50 FRANKLIN STREET                       ,S18B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-04-21 00:00:00
855,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1509, ,R5,50 FRANKLIN STREET                       ,S19A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-05-12 00:00:00
856,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1510, ,R5,50 FRANKLIN STREET                       ,S19B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-09 00:00:00
857,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1511, ,R5,50 FRANKLIN STREET                       ,S20A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-03-10 00:00:00
858,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1513, ,R5,50 FRANKLIN STREET                       ,S21A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-02-23 00:00:00
859,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1515, ,R5,50 FRANKLIN STREET                       ,S22A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-06-30 00:00:00
860,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1515, ,R5,50 FRANKLIN STREET                       ,S22A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-03-02 00:00:00
861,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1518, ,R5,50 FRANKLIN STREET                       ,S23B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-29 00:00:00
862,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1519, ,R5,50 FRANKLIN STREET                       ,S24A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-15 00:00:00
863,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1521, ,R5,50 FRANKLIN STREET                       ,S25A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-02-12 00:00:00
864,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1523, ,R5,50 FRANKLIN STREET                       ,S26A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-07-30 00:00:00
865,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1525, ,R5,50 FRANKLIN STREET                       ,S27A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-02-01 00:00:00
866,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1526, ,R5,50 FRANKLIN STREET                       ,S27B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-01-15 00:00:00
867,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1527, ,R5,50 FRANKLIN STREET                       ,S28A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-02-16 00:00:00
868,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1532, ,R5,50 FRANKLIN STREET                       ,S30B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-06-22 00:00:00
869,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1533, ,R5,50 FRANKLIN STREET                       ,S31A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-02-26 00:00:00
870,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1534, ,R5,50 FRANKLIN STREET                       ,S31B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-10-28 00:00:00
871,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1535, ,R5,50 FRANKLIN STREET                       ,S32A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-02-10 00:00:00
872,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1537, ,R5,50 FRANKLIN STREET                       ,S33A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-09-14 00:00:00
873,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1538, ,R5,50 FRANKLIN STREET                       ,S33B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-11-04 00:00:00
874,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1539, ,R5,50 FRANKLIN STREET                       ,S34A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-03-11 00:00:00
875,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1541, ,R5,50 FRANKLIN STREET                       ,S35A        ,10013,0,1,1,0,0,2007,4,R5,0,2010-05-12 00:00:00
876,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1544, ,R5,50 FRANKLIN STREET                       ,S36B        ,10013,0,1,1,0,0,2007,4,R5,0,2010-01-29 00:00:00
877,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1546, ,R5,50 FRANKLIN STREET                       ,P2          ,10013,0,1,1,0,0,2007,4,R5,152737,2010-02-26 00:00:00
878,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1547, ,R5,50 FRANKLIN STREET                       ,P3          ,10013,0,1,1,0,0,2007,4,R5,0,2010-08-03 00:00:00
879,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1549, ,R5,50 FRANKLIN STREET                       ,P5          ,10013,0,1,1,0,0,2007,4,R5,0,2010-08-09 00:00:00
880,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,172,1555, ,R5,50 FRANKLIN STREET                       ,P11         ,10013,0,1,1,0,0,2007,4,R5,0,2010-06-01 00:00:00
881,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1102, ,R5,139 CENTRE STREET                        ,201,10013,0,1,1,0,0,1911,4,R5,2045046,2010-03-17 00:00:00
882,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1104, ,R5,139 CENTRE STREET                        ,203,10013,0,1,1,0,0,1911,4,R5,0,2010-03-17 00:00:00
883,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1106, ,R5,139 CENTRE STREET                        ,205,10013,0,1,1,0,0,1911,4,R5,0,2010-03-17 00:00:00
884,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1109, ,R5,139 CENTRE STREET                        ,208,10013,0,1,1,0,0,1911,4,R5,809704,2010-08-31 00:00:00
885,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1111, ,R5,139 CENTRE STREET                        ,210,10013,0,1,1,0,0,1911,4,R5,1442350,2010-04-23 00:00:00
886,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1113, ,R5,139 CENTRE STREET                        ,212,10013,0,1,1,0,0,1911,4,R5,0,2010-04-23 00:00:00
887,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1120, ,R5,139 CENTRE STREET                        ,222,10013,0,1,1,0,0,1911,4,R5,322868,2010-11-08 00:00:00
888,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1121, ,R5,139 CENTRE STREET                        ,224,10013,0,1,1,0,0,1911,4,R5,674753,2010-06-17 00:00:00
889,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1123, ,R5,139 CENTRE STREET                        ,302,10013,0,1,1,0,0,1911,4,R5,961398,2010-08-12 00:00:00
890,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1125, ,R5,139 CENTRE STREET                        ,304,10013,0,1,1,0,0,1911,4,R5,640168,2010-09-29 00:00:00
891,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1127, ,R5,139 CENTRE STREET                        ,306,10013,0,1,1,0,0,1911,4,R5,821881,2010-10-14 00:00:00
892,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1129, ,R5,139 CENTRE STREET                        ,308,10013,0,1,1,0,0,1911,4,R5,780000,2010-10-13 00:00:00
893,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1136, ,R5,139 CENTRE STREET                        ,315,10013,0,1,1,0,0,1911,4,R5,781294,2010-08-25 00:00:00
894,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1151, ,R5,139 CENTRE STREET                        ,510,10013,0,1,1,0,0,1911,4,R5,761343,2010-01-08 00:00:00
895,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1157, ,R5,139 CENTRE STREET                        ,516,10013,0,1,1,0,0,1911,4,R5,747146,2010-06-08 00:00:00
896,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1163, ,R5,139 CENTRE STREET                        ,602,10013,0,1,1,0,0,1911,4,R5,951758,2010-11-18 00:00:00
897,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1167, ,R5,139 CENTRE STREET                        ,606,10013,0,1,1,0,0,1911,4,R5,831013,2010-01-29 00:00:00
898,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1169, ,R5,139 CENTRE STREET                        ,608,10013,0,1,1,0,0,1911,4,R5,964978,2010-02-04 00:00:00
899,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1182, ,R5,139 CENTRE STREET                        ,701,10013,0,1,1,0,0,1911,4,R5,644314,2010-07-21 00:00:00
900,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1183, ,R5,139 CENTRE STREET                        ,702,10013,0,1,1,0,0,1911,4,R5,984227,2010-09-03 00:00:00
901,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1194, ,R5,139 CENTRE STREET                        ,713,10013,0,1,1,0,0,1911,4,R5,669680,2010-09-07 00:00:00
902,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1196, ,R5,139 CENTRE STREET                        ,715,10013,0,1,1,0,0,1911,4,R5,791441,2010-03-31 00:00:00
903,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1198, ,R5,139 CENTRE STREET                        ,718,10013,0,1,1,0,0,1911,4,R5,994375,2010-11-03 00:00:00
904,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1205, ,R5,139 CENTRE STREET                        ,805,10013,0,1,1,0,0,1911,4,R5,771147,2010-01-21 00:00:00
905,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1216, ,R5,139 CENTRE STREET                        ,816,10013,0,1,1,0,0,1911,4,R5,757283,2010-07-15 00:00:00
906,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1222, ,R5,139 CENTRE STREET                        ,PH102       ,10013,0,1,1,0,0,1911,4,R5,1080621,2010-12-07 00:00:00
907,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1226, ,R5,139 CENTRE STREET                        ,PH106       ,10013,0,1,1,0,0,1911,4,R5,819853,2010-12-14 00:00:00
908,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1232, ,R5,139 CENTRE STREET                        ,PH112       ,10013,0,1,1,0,0,1911,4,R5,929739,2010-02-01 00:00:00
909,1,CHINATOWN                ,28  COMMERCIAL CONDOS                       ,4,197,1239, ,R5,139 CENTRE STREET                        ,PH2         ,10013,0,1,1,0,0,1911,4,R5,5986780,2010-04-09 00:00:00
