,"BRONX ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
688,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4434,50, ,B2,2533 HOLLAND AVENUE                      ,            ,10467,2,0,2,2500,2520,1920,1,B2,0,2012-12-03 00:00:00
689,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4434,50, ,B2,2533 HOLLAND AVENUE                      ,            ,10467,2,0,2,2500,2520,1920,1,B2,0,2012-03-19 00:00:00
690,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4509,42, ,B1,2753 CRUGER AVENUE                       ,            ,10467,2,0,2,2500,4042,1925,1,B1,0,2012-02-28 00:00:00
691,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4510,41, ,B3,2747 HOLLAND AVENUE                      ,            ,10467,2,0,2,2500,2298,1925,1,B3,300000,2012-04-18 00:00:00
692,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4510,44, ,B3,2741 HOLLAND AVENUE                      ,            ,10467,2,0,2,2500,2298,1925,1,B3,0,2012-04-20 00:00:00
693,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4510,57, ,B1,2715 HOLLAND AVE                         ,            ,10467,2,0,2,2500,1524,1925,1,B1,319000,2012-10-25 00:00:00
694,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4511,58, ,B1,2709 WALLACE AVENUE                      ,            ,10467,2,0,2,2500,3350,1920,1,B1,0,2012-08-03 00:00:00
695,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4514,34, ,B1,2759 BRONXWOOD                           ,            ,10469,2,0,2,2500,2110,1945,1,B1,10,2012-02-29 00:00:00
696,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4518,21, ,B1,2732 PAULDING AVENUE                     ,            ,10469,2,0,2,2500,3512,2005,1,B1,587100,2012-07-13 00:00:00
697,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4518,35, ,B1,1008 ARNOW AVENUE                        ,            ,10469,2,0,2,1900,2140,1950,1,B1,344000,2012-12-12 00:00:00
698,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4518,135, ,B1,1012 ARNOW AVE                           ,            ,10469,2,0,2,1900,2140,1950,1,B1,0,2012-02-07 00:00:00
699,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4518,156, ,B1,2723 HONE AVENUE                         ,            ,10469,2,0,2,3200,3632,2009,1,B1,659262,2012-04-30 00:00:00
700,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4519,41, ,B3,2743 LURTING AVENUE                      ,            ,10469,2,0,2,2500,2037,1910,1,B3,342000,2012-03-28 00:00:00
701,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4519,109, ,B1,2718 HONE AVENUE                         ,            ,10469,2,0,2,1800,2034,1960,1,B1,201000,2012-05-30 00:00:00
702,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4520,27, ,B1,1078 ARNOW AVENUE                        ,            ,10469,2,0,2,5225,2507,1950,1,B1,425000,2012-06-19 00:00:00
703,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4522,29, ,B2,1130 ARNOW AVENUE                        ,            ,10469,2,0,2,2500,1448,1915,1,B2,285000,2012-08-03 00:00:00
704,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4522,47, ,B3,2725 HERING AVENUE                       ,            ,10469,2,0,2,2500,1518,1920,1,B3,400000,2012-11-26 00:00:00
705,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4523,26, ,B1,1150 ARNOW AVENUE                        ,            ,10469,2,0,2,2500,1920,1945,1,B1,0,2012-07-17 00:00:00
706,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4523,32, ,B2,1180 ARNOW AVENUE                        ,            ,10469,2,0,2,5000,2456,1940,1,B2,440000,2012-03-16 00:00:00
707,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4523,52, ,B9,2715 TENBROECK AVENUE                    ,            ,10469,2,0,2,2500,1939,1950,1,B9,337840,2012-07-11 00:00:00
708,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4524,5, ,B3,2716 TENBROECK AVENUE                    ,            ,10469,2,0,2,2400,2140,1925,1,B3,150000,2012-07-02 00:00:00
709,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4524,28, ,B1,2762 TENBROECK AVENUE                    ,            ,10469,2,0,2,2142,1375,1950,1,B1,402800,2012-11-16 00:00:00
710,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4524,70, ,B1,2725 PEARSALL AVENUE                     ,            ,10469,2,0,2,2108,2140,1925,1,B1,370000,2012-12-06 00:00:00
711,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4525,47, ,B9,2741 THROOP AVE                          ,            ,10469,2,0,2,1900,1914,1960,1,B9,0,2012-02-28 00:00:00
712,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4525,54, ,B1,2721 THROOP AVENUE                       ,            ,10469,2,0,2,2200,1625,1950,1,B1,1,2012-03-02 00:00:00
713,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4525,58, ,B1,2713 THROOP AVENUE                       ,            ,10469,2,0,2,2700,1625,1950,1,B1,0,2012-05-23 00:00:00
714,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4529,26, ,B1,2736 YOUNG AVENUE                        ,            ,10469,2,0,2,2500,2652,2005,1,B1,435000,2012-03-30 00:00:00
715,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4529,46, ,B1,2737 FISH AVENUE                         ,            ,10469,2,0,2,2500,2321,1960,1,B1,0,2012-01-12 00:00:00
716,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4532,22, ,B2,2744 MORGAN AVENUE                       ,            ,10469,2,0,2,5000,2264,1910,1,B2,425000,2012-12-14 00:00:00
717,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4532,34, ,B3,2764 MORGAN AVENUE                       ,            ,10469,2,0,2,2000,2210,1940,1,B3,350000,2012-02-01 00:00:00
718,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4534,71, ,B1,2745 WOODHULL AVENUE                     ,            ,10469,2,0,2,4410,2640,1950,1,B1,0,2012-10-16 00:00:00
719,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4534,101, ,B3,1514 BANTAM PLACE                        ,            ,10469,2,0,2,6710,2706,1940,1,B3,0,2012-08-01 00:00:00
720,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4547,6, ,B1,729 ARNOW AVENUE                         ,            ,10467,2,0,2,2500,3400,1920,1,B1,0,2012-03-20 00:00:00
721,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4548,17, ,B1,2930 HOLLAND AVENUE                      ,            ,10467,2,0,2,2500,3900,1935,1,B1,0,2012-03-01 00:00:00
722,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4548,17, ,B1,2930 HOLLAND AVENUE                      ,            ,10467,2,0,2,2500,3900,1935,1,B1,210000,2012-02-01 00:00:00
723,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4558,22, ,B3,2934 LACONIA                             ,            ,10469,2,0,2,1900,1863,1950,1,B3,0,2012-04-25 00:00:00
724,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4559,62, ,B1,2919 HERING AVENUE                       ,            ,10469,2,0,2,2800,1777,1950,1,B1,0,2012-04-19 00:00:00
725,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4563,143, ,B1,2949 BOUCK AVENUE                        ,            ,10469,2,0,2,2642,2838,1945,1,B1,0,2012-10-18 00:00:00
726,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4564,63, ,B1,2812 SEXTON PLACE                        ,            ,10469,2,0,2,2500,3507,1930,1,B1,275000,2012-01-18 00:00:00
727,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4564,89, ,B1,2955 DEWITT PLACE                        ,            ,10469,2,0,2,2942,2102,1950,1,B1,269500,2012-03-06 00:00:00
728,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4570,9, ,B9,751 ADEE AVENUE                          ,            ,10467,2,0,2,1638,1852,1960,1,B9,270000,2012-01-26 00:00:00
729,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4571,5, ,B3,779 ADEE AVENUE                          ,            ,10467,2,0,2,3421,2646,1940,1,B3,376000,2012-03-07 00:00:00
730,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4573,125, ,B1,3044 MATTHEWS AVENUE                     ,            ,10467,2,0,2,1725,2846,1950,1,B1,0,2012-09-13 00:00:00
731,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4574,12, ,B1,3014 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2500,2034,1940,1,B1,70000,2012-11-17 00:00:00
732,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4574,13, ,B1,3016 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2500,1640,1950,1,B1,370000,2012-07-31 00:00:00
733,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4576,36, ,B1,3031 PAULDING AVENUE                     ,            ,10469,2,0,2,3135,3056,1950,1,B1,230000,2012-08-29 00:00:00
734,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4577,27, ,B1,1038 BURKE AVENUE                        ,            ,10469,2,0,2,1739,2650,1950,1,B1,0,2012-05-08 00:00:00
735,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4578,29, ,B1,1064 BURKE AVENUE                        ,            ,10469,2,0,2,1967,2280,1950,1,B1,0,2012-02-10 00:00:00
736,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,4,4600,15, ,V1,3330 WHITE PLAINS ROAD                   ,            ,10467,2,1,3,2512,0,1930,1,S2,0,2012-03-20 00:00:00
737,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4602,27, ,B1,766 BARTHOLDI                            ,            ,10467,2,0,2,8104,2100,1965,1,B1,442900,2012-06-12 00:00:00
738,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4604,28, ,B1,3307 BARNES AVENUE                       ,            ,10467,2,0,2,2600,2900,1970,1,B1,0,2012-01-26 00:00:00
739,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4606,14, ,B3,809 SOUTH OAK DRIVE                      ,            ,10467,2,0,2,3990,1424,1920,1,B3,10,2012-06-13 00:00:00
740,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4610,39, ,B1,982 DUNCAN STREET                        ,            ,10469,2,0,2,2500,2904,1960,1,B1,423000,2012-02-02 00:00:00
741,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,2, ,B9,1067 BURKE AVENUE                        ,            ,10469,2,0,2,1992,1862,1955,1,B9,328600,2012-08-14 00:00:00
742,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,13, ,B1,3216 HONE AVE                            ,            ,10469,2,0,2,2225,1752,1950,1,B1,311000,2012-09-20 00:00:00
743,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,23, ,B1,3240 HONE AVENUE                         ,            ,10469,2,0,2,2358,2180,1955,1,B1,319900,2012-12-26 00:00:00
744,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,23, ,B1,3240 HONE AVENUE                         ,            ,10469,2,0,2,2358,2180,1955,1,B1,0,2012-05-14 00:00:00
745,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,54, ,B9,3229 LURTING AVENUE                      ,            ,10469,2,0,2,2300,2680,1955,1,B9,370000,2012-07-06 00:00:00
746,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4616,8, ,B1,1155 BURKE AVENUE                        ,            ,10469,2,0,2,1809,2683,1955,1,B1,275000,2012-12-19 00:00:00
747,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4617,53, ,B1,3225 PEARSALL AVENUE                     ,            ,10469,2,0,2,2500,2350,1955,1,B1,0,2012-03-29 00:00:00
748,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4617,53, ,B1,3225 PEARSALL AVENUE                     ,            ,10469,2,0,2,2500,2350,1955,1,B1,0,2012-03-29 00:00:00
749,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4622,35, ,B1,3353 BARKER AVENUE                       ,            ,10467,2,0,2,2923,2772,1925,1,B1,0,2012-11-05 00:00:00
750,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4623,50, ,B3,3329 OLINVILLE AVENUE                    ,            ,10467,2,0,2,5984,2049,1910,1,B3,325000,2012-06-15 00:00:00
751,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4634,14, ,B3,3326 RADCLIFF AVENUE                     ,            ,10469,2,0,2,1800,1969,1935,1,B3,0,2012-06-25 00:00:00
752,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4634,14, ,B3,3326 RADCLIFF AVENUE                     ,            ,10469,2,0,2,1800,1969,1935,1,B3,0,2012-06-25 00:00:00
753,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4635,15, ,B1,3402 BRONXWOOD AVE                       ,            ,10469,2,0,2,2000,1560,1945,1,B1,0,2012-06-20 00:00:00
754,2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4639,7, ,B1,3308 LURTING                             ,            ,10469,2,0,2,2600,2424,1950,1,B1,378950,2012-07-31 00:00:00
755,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4337,123, ,C0,602 THWAITES PLACE                       ,            ,10467,3,0,3,1100,2772,2009,1,C0,560037,2012-04-03 00:00:00
756,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4337,124, ,C0,604 THWAITES PLACE                       ,            ,10467,3,0,3,1100,2772,2009,1,C0,555500,2012-11-16 00:00:00
757,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4337,125, ,C0,606 THWAITES PLACE                       ,            ,10467,3,0,3,1217,2640,2009,1,C0,554946,2012-09-19 00:00:00
758,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4512,40, ,C0,2751 BARNES AVENUE                       ,            ,10467,3,0,3,2500,4647,1925,1,C0,475000,2012-07-30 00:00:00
759,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4512,40, ,C0,2751 BARNES AVENUE                       ,            ,10467,3,0,3,2500,4647,1925,1,C0,0,2012-07-19 00:00:00
760,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4521,25, ,C0,2742 LACONIA AVENUE                      ,            ,10469,3,0,3,2475,1980,1970,1,C0,0,2012-05-30 00:00:00
761,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4521,28, ,C0,2752 LACONIA                             ,            ,10469,3,0,3,2500,2376,1925,1,C0,256000,2012-10-19 00:00:00
762,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4522,1, ,C0,1125 ALLERTON                            ,            ,10469,3,0,3,5004,420,1910,1,C0,0,2012-02-09 00:00:00
763,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4530,56, ,C0,2731 SEYMOUR AVENUE                      ,            ,10469,3,0,3,3000,2210,1950,1,C0,330000,2012-04-26 00:00:00
764,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4543,27, ,C0,3073 BARKER AVENUE                       ,            ,10467,3,0,3,4254,4055,1935,1,C0,0,2012-01-10 00:00:00
765,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4557,52, ,C0,2931 LACONIA AVENUE                      ,            ,10469,3,0,3,2500,3640,2006,1,C0,580000,2012-09-28 00:00:00
766,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4558,40, ,C0,1114 ADEE AVENUE                         ,            ,10469,3,0,3,2400,3168,2006,1,C0,0,2012-09-19 00:00:00
767,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4558,41, ,C0,1118 ADEE AVENUE                         ,            ,10469,3,0,3,2600,3168,2006,1,C0,0,2012-09-19 00:00:00
768,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4563,18, ,C0,2922 THROOP AVENUE                       ,            ,10469,3,0,3,5000,3636,2011,1,C0,0,2012-04-13 00:00:00
769,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4586,35, ,C0,1278 ADEE AVENUE                         ,            ,10469,3,0,3,1934,3216,2006,1,C0,0,2012-12-17 00:00:00
770,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4594,20, ,C0,3248 BARKER AVENUE                       ,            ,10467,3,0,3,2506,3813,1999,1,C0,440000,2012-05-31 00:00:00
771,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4596,45, ,C0,3235 CRUGER AVENUE                       ,            ,10467,3,0,3,2367,3795,1970,1,C0,10,2012-06-15 00:00:00
772,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4596,51, ,C0,3215 CRUGER AVENUE                       ,            ,10467,3,0,3,2500,3570,2004,1,C0,0,2012-06-27 00:00:00
773,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4599,33, ,C0,754 NORTH OAK DRIVE                      ,            ,10467,3,0,3,5100,3040,1925,1,C0,473000,2012-09-10 00:00:00
774,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4610,51, ,C0,3235 PAULDING AVENUE                     ,            ,10469,3,0,3,5000,3085,1915,1,C0,434600,2012-02-21 00:00:00
775,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4623,25, ,C0,3360 BARKER AVENUE                       ,            ,10467,3,0,3,2400,3100,1950,1,C0,0,2012-06-01 00:00:00
776,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4623,42, ,C0,3349 OLINVILLE AVENUE                    ,            ,10467,3,0,3,2995,5200,2005,1,C0,450000,2012-11-30 00:00:00
777,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4628,19, ,C0,3444 OLINVILLE AVENUE                    ,            ,10467,3,0,3,2500,3776,2005,1,C0,0,2012-07-19 00:00:00
778,2,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4628,20, ,C0,3446 OLINVILLE AVENUE                    ,            ,10467,3,0,3,2501,3776,2005,1,C0,0,2012-07-19 00:00:00
