,"STATEN ISLAND ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
3511,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2383,21, ,A5,45 SHILOH STREET                         ,            ,10314,1,0,1,2925,1540,1995,1,A5,428000,2012-04-27 00:00:00
3512,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2384,18, ,A5,195 MERRYMOUNT STREET                    ,            ,10314,1,0,1,3040,1870,1970,1,A5,0,2012-08-17 00:00:00
3513,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2385,29, ,A5,25 VASSAR STREET                         ,            ,10314,1,0,1,2600,1800,1965,1,A5,0,2012-08-24 00:00:00
3514,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2387,14, ,A5,161 VASSAR STREET                        ,            ,10314,1,0,1,2442,2087,1985,1,A5,0,2012-08-27 00:00:00
3515,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2387,28, ,A5,131 VASSAR STREET                        ,            ,10314,1,0,1,2592,2422,1985,1,A5,0,2012-06-13 00:00:00
3516,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2387,78, ,A5,62 PURDUE STREET                         ,            ,10314,1,0,1,2400,1880,1982,1,A5,0,2012-03-13 00:00:00
3517,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2389,92, ,A5,312 TRAVIS AVENUE                        ,            ,10314,1,0,1,3404,1600,1982,1,A5,0,2012-04-10 00:00:00
3518,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2390,587, ,A5,36 SHALE STREET                          ,            ,10314,1,0,1,2200,1547,1975,1,A5,0,2012-04-13 00:00:00
3519,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2391,182, ,A3,1532 FOREST HILL ROAD                    ,            ,10314,1,0,1,33800,5000,1964,1,A3,995000,2012-05-10 00:00:00
3520,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2394,86, ,A1,194 KELLY BOULEVARD                      ,            ,10314,1,0,1,4000,2300,1970,1,A1,0,2012-04-20 00:00:00
3521,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2395,69, ,A5,65 COPLEY STREET                         ,            ,10314,1,0,1,3000,2200,1970,1,A5,0,2012-02-23 00:00:00
3522,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2397,20, ,A1,7 BRUNSWICK STREET                       ,            ,10314,1,0,1,4100,2250,1970,1,A1,0,2012-01-24 00:00:00
3523,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2397,49, ,A5,39 ELWOOD AVENUE                         ,            ,10314,1,0,1,3800,2004,1987,1,A5,365000,2012-05-21 00:00:00
3524,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2397,230, ,A5,287 RICHMOND HILL ROAD                   ,            ,10314,1,0,1,2232,1404,1987,1,A5,0,2012-10-04 00:00:00
3525,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2402,47, ,A5,390 NOME AVENUE                          ,            ,10314,1,0,1,2500,2441,1985,1,A5,425000,2012-12-20 00:00:00
3526,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2402,123, ,A5,115 RICHMOND HILL ROAD                   ,            ,10314,1,0,1,2100,1360,1992,1,A5,30000,2012-06-25 00:00:00
3527,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2402,128, ,A5,107 RICHMOND HILL ROAD                   ,            ,10314,1,0,1,970,1159,1992,1,A5,0,2012-01-11 00:00:00
3528,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2402,137, ,A5,89 RICHMOND HILL ROAD                    ,            ,10314,1,0,1,1260,1360,1992,1,A5,265000,2012-01-20 00:00:00
3529,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2402,160, ,A5,38 COUNTRY DRIVE SOUTH                   ,            ,10314,1,0,1,640,1159,1992,1,A5,265000,2012-07-23 00:00:00
3530,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2410,207, ,A5,55 NORTHPORT LANE                        ,            ,10314,1,0,1,2025,1500,1987,1,A5,0,2012-11-17 00:00:00
3531,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2410,228, ,A5,16 NORTHPORT LANE                        ,            ,10314,1,0,1,1584,1000,1987,1,A5,268500,2012-02-29 00:00:00
3532,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2410,254, ,A5,29 WESTPORT LANE                         ,            ,10314,1,0,1,1363,1420,1992,1,A5,0,2012-01-25 00:00:00
3533,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2410,260, ,A5,17 WESTPORT LANE                         ,            ,10314,1,0,1,1369,1080,1992,1,A5,0,2012-12-17 00:00:00
3534,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2445,31, ,A5,60 LOTT LANE                             ,            ,10314,1,0,1,2680,2000,1997,1,A5,360000,2012-02-09 00:00:00
3535,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2451,100, ,A2,410 RICHMOND HILL ROAD                   ,            ,10314,1,0,1,14240,988,1960,1,A2,685000,2012-08-15 00:00:00
3536,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2451,108, ,A5,63 VENUS LANE                            ,            ,10314,1,0,1,1456,1500,1987,1,A5,320000,2012-01-20 00:00:00
3537,5,NEW SPRINGVILLE          ,01  ONE FAMILY HOMES                        ,1,2452,79, ,A5,33 GALVASTON LOOP                        ,            ,10314,1,0,1,1680,2160,1997,1,A5,0,2012-05-31 00:00:00
3538,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,1990,80, ,B9,23 LATOURETTE LANE                       ,            ,10314,2,0,2,3106,2567,1997,1,B9,0,2012-09-28 00:00:00
3539,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,1992,17, ,B9,30 ANJALI LOOP                           ,            ,10314,2,0,2,2544,1900,2000,1,B9,395000,2012-12-28 00:00:00
3540,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2000,61, ,B9,54 BORMAN AVENUE                         ,            ,10314,2,0,2,3555,2846,1998,1,B9,0,2012-12-06 00:00:00
3541,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2015,237, ,B2,39 CARPENTER AVENUE                      ,            ,10314,2,0,2,4756,2700,1975,1,B2,457000,2012-06-29 00:00:00
3542,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2015,286, ,B2,1185 ROCKLAND AVENUE                     ,            ,10314,2,0,2,4305,2332,1970,1,B2,0,2012-12-05 00:00:00
3543,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2015,462, ,B2,31 SHEPARD AVENUE                        ,            ,10314,2,0,2,4300,2322,1975,1,B2,0,2012-04-02 00:00:00
3544,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2015,524, ,B2,1225 ROCKLAND AVENUE                     ,            ,10314,2,0,2,5742,2322,1970,1,B2,230000,2012-07-26 00:00:00
3545,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2015,545, ,B2,23 GRISSOM AVENUE                        ,            ,10314,2,0,2,4410,2322,1970,1,B2,0,2012-09-21 00:00:00
3546,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2015,545, ,B2,23 GRISSOM AVENUE                        ,            ,10314,2,0,2,4410,2322,1970,1,B2,535000,2012-09-21 00:00:00
3547,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2018,44, ,B9,40 ORBIT LANE                            ,            ,10314,2,0,2,2452,2500,2001,1,B9,480000,2012-12-13 00:00:00
3548,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2018,60, ,B9,18 ORBIT LANE                            ,            ,10314,2,0,2,2000,2500,2001,1,B9,0,2012-05-14 00:00:00
3549,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2101,26, ,B2,16 KNAPP STREET                          ,            ,10314,2,0,2,4315,2352,1970,1,B2,0,2012-06-07 00:00:00
3550,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2106,20, ,B2,41 AMSTERDAM PLACE                       ,            ,10314,2,0,2,4400,2392,1970,1,B2,0,2012-04-24 00:00:00
3551,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2107,44, ,B2,28 SIGNS ROAD                            ,            ,10314,2,0,2,4000,2446,1970,1,B2,0,2012-03-14 00:00:00
3552,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2111,147, ,B2,104 GARY PLACE                           ,            ,10314,2,0,2,2900,2192,1978,1,B2,415000,2012-04-23 00:00:00
3553,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2112,5, ,B2,111 RIVINGTON AVENUE                     ,            ,10314,2,0,2,4200,2870,1975,1,B2,0,2012-02-08 00:00:00
3554,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2113,26, ,B2,99 GARY PLACE                            ,            ,10314,2,0,2,4644,2248,1965,1,B2,0,2012-08-20 00:00:00
3555,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2113,30, ,B2,91 GARY PLACE                            ,            ,10314,2,0,2,4644,2248,1965,1,B2,69000,2012-05-31 00:00:00
3556,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2113,92, ,B2,52 AMSTERDAM PLACE                       ,            ,10314,2,0,2,3783,1893,1965,1,B2,0,2012-12-18 00:00:00
3557,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2113,129, ,B2,62 FREEDOM AVENUE                        ,            ,10314,2,0,2,4592,2248,1965,1,B2,0,2012-02-09 00:00:00
3558,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2114,21, ,B2,141 ROCKVILLE AVENUE                     ,            ,10314,2,0,2,3780,2556,1965,1,B2,500000,2012-03-21 00:00:00
3559,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2114,118, ,B2,88 RIVINGTON AVENUE                      ,            ,10314,2,0,2,4500,2156,1965,1,B2,0,2012-01-08 00:00:00
3560,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2114,169, ,B2,158 FREEDOM AVENUE                       ,            ,10314,2,0,2,4606,2556,1965,1,B2,0,2012-11-12 00:00:00
3561,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2115,1, ,B9,132 ROCKVILLE AVENUE                     ,            ,10314,2,0,2,4928,2364,1970,1,B9,84127,2012-07-05 00:00:00
3562,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2115,136, ,B9,77 PLYMOUTH ROAD                         ,            ,10314,2,0,2,3960,1800,1970,1,B9,120000,2012-11-13 00:00:00
3563,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2115,136, ,B9,77 PLYMOUTH ROAD                         ,            ,10314,2,0,2,3960,1800,1970,1,B9,0,2012-01-18 00:00:00
3564,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2116,63, ,B9,30 BOWLING GREEN PLACE                   ,            ,10314,2,0,2,3810,2068,1975,1,B9,463905,2012-06-14 00:00:00
3565,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2117,4, ,B2,835 TRAVIS AVENUE                        ,            ,10314,2,0,2,3485,1900,1970,1,B2,410000,2012-11-28 00:00:00
3566,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2117,95, ,B2,12 SLEEPY HOLLOW ROAD                    ,            ,10314,2,0,2,4709,2445,1970,1,B2,545000,2012-11-19 00:00:00
3567,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2360,124, ,B2,1232 ROCKLAND AVENUE                     ,            ,10314,2,0,2,3920,2304,1965,1,B2,0,2012-01-13 00:00:00
3568,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2362,72, ,B2,655 TRAVIS AVENUE                        ,            ,10314,2,0,2,4557,2799,1984,1,B2,0,2012-06-07 00:00:00
3569,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2362,72, ,B2,655 TRAVIS AVENUE                        ,            ,10314,2,0,2,4557,2799,1984,1,B2,556000,2012-06-07 00:00:00
3570,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2368,10, ,B2,672 TRAVIS AVENUE                        ,            ,10314,2,0,2,4312,2265,1985,1,B2,391404,2012-07-12 00:00:00
3571,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2368,65, ,B2,546 TRAVIS AVENUE                        ,            ,10314,2,0,2,4532,3250,1980,1,B2,0,2012-07-03 00:00:00
3572,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2368,114, ,B2,737 KLONDIKE AVENUE                      ,            ,10314,2,0,2,4400,2600,1970,1,B2,495000,2012-04-12 00:00:00
3573,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2369,48, ,B2,683 KLONDIKE AVENUE                      ,            ,10314,2,0,2,6480,2278,1970,1,B2,30000,2012-11-28 00:00:00
3574,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2369,48, ,B2,683 KLONDIKE AVENUE                      ,            ,10314,2,0,2,6480,2278,1970,1,B2,0,2012-02-21 00:00:00
3575,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2369,72, ,B9,438 TRAVIS AVENUE                        ,            ,10314,2,0,2,3240,2184,1980,1,B9,0,2012-04-26 00:00:00
3576,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2369,73, ,B9,436 TRAVIS AVENUE                        ,            ,10314,2,0,2,3240,2184,1980,1,B9,0,2012-04-26 00:00:00
3577,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2369,83, ,B9,410 TRAVIS AVENUE                        ,            ,10314,2,0,2,3264,2370,1980,1,B9,137500,2012-05-28 00:00:00
3578,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,1, ,B2,46 BEARD STREET                          ,            ,10314,2,0,2,5560,3394,2004,1,B2,763687,2012-05-10 00:00:00
3579,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,11, ,B2,26 BEARD STREET                          ,            ,10314,2,0,2,4600,2875,2004,1,B2,0,2012-09-17 00:00:00
3580,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,71, ,B2,57 MONAHAN AVENUE                        ,            ,10314,2,0,2,5280,2650,2004,1,B2,680900,2012-02-28 00:00:00
3581,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,104, ,B9,10 NASO COURT                            ,            ,10314,2,0,2,2047,2200,1999,1,B9,0,2012-02-06 00:00:00
3582,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,105, ,B9,12 NASO COURT                            ,            ,10314,2,0,2,1246,2200,1999,1,B9,0,2012-02-06 00:00:00
3583,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,106, ,B9,14 NASO COURT                            ,            ,10314,2,0,2,1232,2200,1999,1,B9,0,2012-02-06 00:00:00
3584,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,216, ,B2,14 MONAHAN AVENUE                        ,            ,10314,2,0,2,4830,3529,2004,1,B2,860421,2012-11-09 00:00:00
3585,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,228, ,B2,21 BOGOTA STREET                         ,            ,10314,2,0,2,6380,3559,2004,1,B2,814600,2012-03-07 00:00:00
3586,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2370,234, ,B2,7 BOGOTA STREET                          ,            ,10314,2,0,2,4640,3052,2004,1,B2,763687,2012-05-11 00:00:00
3587,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2373,118, ,B3,80 BRAISTED AVENUE                       ,            ,10314,2,0,2,4200,2123,1970,1,B3,495000,2012-11-22 00:00:00
3588,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2373,126, ,B2,73 MC VEIGH AVENUE                       ,            ,10314,2,0,2,4050,2484,1970,1,B2,524900,2012-10-22 00:00:00
3589,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2376,161, ,B2,16 NEHRING AVENUE                        ,            ,10314,2,0,2,2750,2492,1980,1,B2,0,2012-05-08 00:00:00
3590,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2378,19, ,B9,175 MC VEIGH AVENUE                      ,            ,10314,2,0,2,2400,1856,1980,1,B9,0,2012-09-30 00:00:00
3591,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2378,19, ,B9,175 MC VEIGH AVENUE                      ,            ,10314,2,0,2,2400,1856,1980,1,B9,0,2012-09-29 00:00:00
3592,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2378,54, ,B9,210 BRAISTED AVENUE                      ,            ,10314,2,0,2,2400,1856,1980,1,B9,357000,2012-01-19 00:00:00
3593,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2381,44, ,B2,774 KLONDIKE AVENUE                      ,            ,10314,2,0,2,4300,2600,1970,1,B2,0,2012-10-01 00:00:00
3594,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2381,57, ,B2,750 KLONDIKE AVENUE                      ,            ,10314,2,0,2,4515,2600,1970,1,B2,0,2012-12-07 00:00:00
3595,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2381,68, ,B2,40 RADFORD STREET                        ,            ,10314,2,0,2,4200,2600,1970,1,B2,0,2012-11-28 00:00:00
3596,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2381,70, ,B2,44 RADFORD STREET                        ,            ,10314,2,0,2,4200,2600,1970,1,B2,400000,2012-11-20 00:00:00
3597,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2382,64, ,B2,150 MERRYMOUNT STREET                    ,            ,10314,2,0,2,4243,2323,1970,1,B2,648000,2012-03-12 00:00:00
3598,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2382,111, ,B2,78 SHILOH STREET                         ,            ,10314,2,0,2,4200,2620,1970,1,B2,0,2012-07-14 00:00:00
3599,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2382,111, ,B2,78 SHILOH STREET                         ,            ,10314,2,0,2,4200,2620,1970,1,B2,75000,2012-06-18 00:00:00
3600,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2383,68, ,B2,111 SHILOH STREET                        ,            ,10314,2,0,2,4620,2200,1970,1,B2,0,2012-01-09 00:00:00
3601,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2383,98, ,B2,228 MERRYMOUNT STREET                    ,            ,10314,2,0,2,4204,2184,1970,1,B2,0,2012-03-05 00:00:00
3602,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2385,68, ,B2,156 NEHRING AVENUE                       ,            ,10314,2,0,2,4620,2156,1965,1,B2,490000,2012-04-23 00:00:00
3603,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2386,45, ,B9,310 NOME AVENUE                          ,            ,10314,2,0,2,3300,2154,1980,1,B9,416500,2012-05-22 00:00:00
3604,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2387,43, ,B9,286 NOME AVENUE                          ,            ,10314,2,0,2,2400,1384,1981,1,B9,405000,2012-07-23 00:00:00
3605,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2387,54, ,B9,16 PURDUE STREET                         ,            ,10314,2,0,2,2400,1936,1982,1,B9,0,2012-11-20 00:00:00
3606,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2388,17, ,B2,51 PURDUE STREET                         ,            ,10314,2,0,2,2200,1778,1982,1,B2,0,2012-04-24 00:00:00
3607,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2388,35, ,B2,11 PURDUE STREET                         ,            ,10314,2,0,2,2600,2380,1982,1,B2,0,2012-03-27 00:00:00
3608,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2388,54, ,B2,66 ROCKNE STREET                         ,            ,10314,2,0,2,2600,2392,1982,1,B2,0,2012-09-28 00:00:00
3609,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2388,57, ,B2,72 ROCKNE STREET                         ,            ,10314,2,0,2,2600,2392,1982,1,B2,0,2012-06-21 00:00:00
3610,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2389,35, ,B2,477 KLONDIKE AVENUE                      ,            ,10314,2,0,2,5875,2782,1980,1,B2,556000,2012-09-21 00:00:00
3611,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2389,40, ,B2,487 KLONDIKE AVENUE                      ,            ,10314,2,0,2,5280,3012,1980,1,B2,30000,2012-09-06 00:00:00
3612,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2389,52, ,B1,511 KLONDIKE AVENUE                      ,            ,10314,2,0,2,5280,3012,1980,1,B1,0,2012-04-19 00:00:00
3613,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2392,122, ,B9,430 KLONDIKE AVENUE                      ,            ,10314,2,0,2,2940,2260,1974,1,B9,400000,2012-02-07 00:00:00
3614,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2392,126, ,B9,422 KLONDIKE AVENUE                      ,            ,10314,2,0,2,2940,2316,1981,1,B9,0,2012-08-15 00:00:00
3615,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2392,151, ,B9,9 FURNESS PLACE                          ,            ,10314,2,0,2,2652,2954,1981,1,B9,0,2012-08-10 00:00:00
3616,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2393,26, ,B2,147 KELLY BOULEVARD                      ,            ,10314,2,0,2,4200,2038,1970,1,B2,0,2012-12-28 00:00:00
3617,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2393,94, ,B2,81 BRIDGETOWN STREET                     ,            ,10314,2,0,2,4100,2508,1976,1,B2,300000,2012-01-27 00:00:00
3618,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2394,76, ,B2,174 KELLY BOULEVARD                      ,            ,10314,2,0,2,4200,2205,1970,1,B2,545000,2012-05-24 00:00:00
3619,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2394,84, ,B2,190 KELLY BOULEVARD                      ,            ,10314,2,0,2,4200,2300,1970,1,B2,580000,2012-12-19 00:00:00
3620,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2396,9, ,B2,96 COPLEY STREET                         ,            ,10314,2,0,2,4200,2080,1970,1,B2,0,2012-01-05 00:00:00
3621,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2396,120, ,B2,15 ROCKNE STREET                         ,            ,10314,2,0,2,4000,2488,1970,1,B2,480000,2012-06-22 00:00:00
3622,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2397,54, ,B9,51 ELWOOD AVENUE                         ,            ,10314,2,0,2,3100,2206,1982,1,B9,0,2012-12-27 00:00:00
3623,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2397,122, ,B2,212 KELLY BOULEVARD                      ,            ,10314,2,0,2,4200,2800,1975,1,B2,530000,2012-07-19 00:00:00
3624,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2397,152, ,B2,272 KELLY BOULEVARD                      ,            ,10314,2,0,2,6100,2800,1975,1,B2,555000,2012-08-06 00:00:00
3625,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2398,232, ,B2,391 RICHMOND HILL ROAD                   ,            ,10314,2,0,2,5043,2212,1975,1,B2,0,2012-12-17 00:00:00
3626,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2450,515, ,B9,202 WELLINGTON COURT                     ,            ,10314,2,0,2,1880,2200,2001,1,B9,477000,2012-09-28 00:00:00
3627,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2451,15, ,B9,30 CHESTERFIELD LANE                     ,            ,10314,2,0,2,2139,2770,2001,1,B9,450000,2012-07-10 00:00:00
3628,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2451,35, ,B9,12 DANIELLA COURT                        ,            ,10314,2,0,2,2387,2050,2000,1,B9,545000,2012-02-02 00:00:00
3629,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2451,54, ,B9,34 DANIELLA COURT                        ,            ,10314,2,0,2,2368,2050,2000,1,B9,440000,2012-02-10 00:00:00
3630,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2451,123, ,B9,21 MARISA COURT                          ,            ,10314,2,0,2,2269,2500,2000,1,B9,0,2012-02-27 00:00:00
3631,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2451,126, ,B9,11 MARISA COURT                          ,            ,10314,2,0,2,2225,2500,2000,1,B9,525000,2012-12-03 00:00:00
3632,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2452,70, ,B2,49 GALVASTON LOOP                        ,            ,10314,2,0,2,1320,1632,1997,1,B2,0,2012-09-24 00:00:00
3633,5,NEW SPRINGVILLE          ,02  TWO FAMILY HOMES                        ,1,2452,87, ,B2,15 GALVASTON LOOP                        ,            ,10314,2,0,2,1650,2160,1997,1,B2,0,2012-09-24 00:00:00
