,"STATEN ISLAND ANNUALIZE SALES FOR 2013.  (All Sales From  Jan 1, 2013 - Dec 31, 2013.)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2014  Coop Sales Files as of 4/8/2014,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 4/13/2014,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
3949,5,NEW DORP-HEIGHTS         ,07  RENTALS - WALKUP APARTMENTS             ,2A,4340,67, ,C3,94 BISHOP STREET                         ,            ,10306,4,0,4,12000,3120,1940,2,C3,765000,2013-07-23 00:00:00
3950,5,NEW DORP-HEIGHTS         ,22  STORE BUILDINGS                         ,4,942,42, ,K4,2481 RICHMOND ROAD                       ,            ,10306,2,1,3,5950,4725,1908,4,K4,290000,2013-11-04 00:00:00
3951,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,1991,36, ,A5,140 ASHWORTH AVENUE                      ,            ,10314,1,0,1,2625,2300,2004,1,A5,480000,2013-11-26 00:00:00
3952,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,36, ,A5,8 BORMAN AVENUE                          ,            ,10314,1,0,1,2520,1188,1987,1,A5,347500,2013-07-10 00:00:00
3953,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,41, ,A5,24 BORMAN AVENUE                         ,            ,10314,1,0,1,3614,2349,1998,1,A5,0,2013-09-12 00:00:00
3954,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,41, ,A5,24 BORMAN AVENUE                         ,            ,10314,1,0,1,3614,2349,1998,1,A5,473000,2013-07-24 00:00:00
3955,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,86, ,A5,28 ROCKLAND AVENUE                       ,            ,10306,1,0,1,3520,1550,2013,1,A5,435900,2013-01-03 00:00:00
3956,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,90, ,A5,40 ROCKLAND AVENUE                       ,            ,10306,1,0,1,2038,1550,2013,1,A5,405498,2013-12-30 00:00:00
3957,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2005,85, ,A7,8 SLAYTON AVENUE                         ,            ,10314,1,0,1,1854,1944,1988,1,A7,300000,2013-03-06 00:00:00
3958,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,142, ,A5,21 AMY LANE                              ,            ,10314,1,0,1,2700,2400,2000,1,A5,500000,2013-07-15 00:00:00
3959,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,259, ,A5,36 CARPENTER AVENUE                      ,            ,10314,1,0,1,3348,864,1970,1,A5,0,2013-05-13 00:00:00
3960,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,271, ,A5,14 CARPENTER AVENUE                      ,            ,10314,1,0,1,1800,1944,1988,1,A5,325000,2013-03-19 00:00:00
3961,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,278, ,A5,1173 ROCKLAND AVENUE                     ,            ,10314,1,0,1,2222,2420,1988,1,A5,320000,2013-01-31 00:00:00
3962,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,558, ,A1,8 SHEPARD AVENUE                         ,            ,10314,1,0,1,4150,2322,1970,1,A1,0,2013-06-22 00:00:00
3963,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,562, ,A1,16 SHEPARD AVENUE                        ,            ,10314,1,0,1,4141,2322,1970,1,A1,550000,2013-11-13 00:00:00
3964,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,576, ,A1,44 SHEPARD AVENUE                        ,            ,10314,1,0,1,4242,2322,1970,1,A1,390000,2013-12-17 00:00:00
3965,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2100,295, ,A5,75D FREEDOM AVENUE                       ,            ,10314,1,0,1,1332,1424,1983,1,A5,0,2013-08-26 00:00:00
3966,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2100,524, ,A5,99 FREEDOM AVENUE                        ,            ,10314,1,0,1,2625,3042,1997,1,A5,0,2013-09-17 00:00:00
3967,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2101,36, ,A1,44 DRAPER PLACE                          ,            ,10314,1,0,1,4000,1867,1970,1,A1,420000,2013-01-24 00:00:00
3968,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2102,32, ,A5,149 FREEDOM AVENUE                       ,            ,10314,1,0,1,2200,1548,1985,1,A5,0,2013-02-26 00:00:00
3969,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2102,32, ,A5,149 FREEDOM AVENUE                       ,            ,10314,1,0,1,2200,1548,1985,1,A5,342000,2013-02-26 00:00:00
3970,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2106,288, ,A1,43 TODDY AVENUE                          ,            ,10314,1,0,1,6750,2032,1966,1,A1,495000,2013-09-16 00:00:00
3971,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,12, ,A5,905 TRAVIS AVENUE                        ,            ,10314,1,0,1,2697,1428,1980,1,A5,3720000,2013-03-05 00:00:00
3972,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,121, ,A1,34 CARREAU AVENUE                        ,            ,10314,1,0,1,4500,2476,1965,1,A1,505000,2013-08-14 00:00:00
3973,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,141, ,A1,70 CARREAU AVENUE                        ,            ,10314,1,0,1,5500,2476,1965,1,A1,0,2013-02-14 00:00:00
3974,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,256, ,A1,21 CARREAU AVENUE                        ,            ,10314,1,0,1,5000,2476,1965,1,A1,675000,2013-10-31 00:00:00
3975,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2111,156, ,A5,124 GARY PLACE                           ,            ,10314,1,0,1,2242,1162,1976,1,A5,0,2013-01-15 00:00:00
3976,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2113,309, ,A1,53 GARY PLACE                            ,            ,10314,1,0,1,4500,2692,1965,1,A1,507000,2013-10-09 00:00:00
3977,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2113,313, ,A1,61 GARY PLACE                            ,            ,10314,1,0,1,4500,2400,1965,1,A1,510000,2013-01-29 00:00:00
3978,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2113,313, ,A1,61 GARY PLACE                            ,            ,10314,1,0,1,4500,2400,1965,1,A1,510000,2013-01-29 00:00:00
3979,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2114,125, ,A5,74 RIVINGTON AVENUE                      ,            ,10314,1,0,1,2675,1390,1975,1,A5,420000,2013-07-31 00:00:00
3980,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2114,126, ,A5,72 RIVINGTON AVENUE                      ,            ,10314,1,0,1,2675,1390,1975,1,A5,372500,2013-09-10 00:00:00
3981,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2116,60, ,A5,36 BOWLING GREEN PLACE                   ,            ,10314,1,0,1,2794,1550,1975,1,A5,0,2013-02-07 00:00:00
3982,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2118,64, ,A5,175 PARK DRIVE NORTH                     ,            ,10314,1,0,1,2200,1246,1975,1,A5,360000,2013-09-20 00:00:00
3983,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2118,68, ,A5,167 PARK DRIVE NORTH                     ,            ,10314,1,0,1,2300,1246,1976,1,A5,410000,2013-08-30 00:00:00
3984,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2118,113, ,A5,66 MULBERRY AVENUE                       ,            ,10314,1,0,1,2400,1246,1980,1,A5,300000,2013-10-31 00:00:00
3985,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2368,39, ,A5,614 TRAVIS AVENUE                        ,            ,10314,1,0,1,2525,2390,1985,1,A5,0,2013-08-15 00:00:00
3986,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2368,47, ,A5,594 TRAVIS AVENUE                        ,            ,10314,1,0,1,2525,2390,1985,1,A5,470000,2013-12-20 00:00:00
3987,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2368,50, ,A5,586 TRAVIS AVENUE                        ,            ,10314,1,0,1,2525,2390,1985,1,A5,0,2013-09-03 00:00:00
3988,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2369,114, ,A5,115 DENKER PLACE                         ,            ,10314,1,0,1,2352,1410,1981,1,A5,330000,2013-03-07 00:00:00
3989,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,101, ,A5,888 ROCKLAND AVENUE                      ,            ,10314,1,0,1,2215,1350,2001,1,A5,374000,2013-02-22 00:00:00
3990,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,116, ,A3,854 ROCKLAND                             ,            ,10314,1,0,1,27105,2771,1980,1,A3,0,2013-11-06 00:00:00
3991,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,116, ,A3,854 ROCKLAND AVENUE                      ,            ,10314,1,0,1,27105,2771,1980,1,A3,0,2013-11-06 00:00:00
3992,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,133, ,A3,1310 FOREST HILL ROAD                    ,            ,10314,1,0,1,14375,4643,1983,1,A3,837500,2013-12-18 00:00:00
3993,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,230, ,A5,31 LEWISTON STREET                       ,            ,10314,1,0,1,2996,2657,2012,1,A5,529490,2013-05-23 00:00:00
3994,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,235, ,A5,27 LEWISTON STREET                       ,            ,10314,1,0,1,2996,2657,2012,1,A5,520000,2013-03-22 00:00:00
3995,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,236, ,A5,23 LEWISTON STREET                       ,            ,10314,1,0,1,2996,2657,2012,1,A5,534581,2013-02-22 00:00:00
3996,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,237, ,A5,19 LEWISTON STREET                       ,            ,10314,1,0,1,2996,2657,2012,1,A5,534581,2013-04-23 00:00:00
3997,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,351, ,A5,21 TRAVIS AVENUE                         ,            ,10314,1,0,1,2784,1840,1980,1,A5,0,2013-10-23 00:00:00
3998,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,363, ,A5,73 BOGOTA STREET                         ,            ,10314,1,0,1,2548,1600,1980,1,A5,370000,2013-09-27 00:00:00
3999,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2371,154, ,A5,61 BEARD STREET                          ,            ,10314,1,0,1,3175,1827,1981,1,A5,435000,2013-09-06 00:00:00
4000,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2371,155, ,A5,57 BEARD STREET                          ,            ,10314,1,0,1,2850,1960,1982,1,A5,424000,2013-08-30 00:00:00
4001,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,220, ,A5,117 BRAISTED AVENUE                      ,            ,10314,1,0,1,820,1600,1988,1,A5,255000,2013-06-26 00:00:00
4002,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,232, ,A5,38 EDWARD COURT                          ,            ,10314,1,0,1,1160,1800,1988,1,A5,295000,2013-03-11 00:00:00
4003,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,279, ,A5,15 TERI COURT                            ,            ,10314,1,0,1,1440,2000,1987,1,A5,279000,2013-08-12 00:00:00
4004,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,281, ,A5,1040 ROCKLAND AVENUE                     ,            ,10314,1,0,1,820,2000,1987,1,A5,0,2013-01-31 00:00:00
4005,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,286, ,A5,1028 ROCKLAND AVENUE                     ,            ,10314,1,0,1,860,2000,1987,1,A5,0,2013-12-10 00:00:00
4006,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,287, ,A5,1026 ROCKLAND AVENUE                     ,            ,10314,1,0,1,880,2000,1987,1,A5,0,2013-12-10 00:00:00
4007,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2374,34, ,A5,35 EVANS STREET                          ,            ,10314,1,0,1,3161,1868,1980,1,A5,0,2013-09-30 00:00:00
4008,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2374,90, ,A5,74 BEARD STREET                          ,            ,10314,1,0,1,2600,1490,1980,1,A5,420000,2013-01-25 00:00:00
4009,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2375,122, ,A5,73 MONAHAN AVENUE                        ,            ,10314,1,0,1,2550,1660,1980,1,A5,405000,2013-02-07 00:00:00
4010,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2375,146, ,A5,133 MONAHAN AVENUE                       ,            ,10314,1,0,1,2200,1840,1994,1,A5,0,2013-12-12 00:00:00
4011,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2375,149, ,A5,141 MONAHAN AVENUE                       ,            ,10314,1,0,1,2200,1840,1994,1,A5,0,2013-10-23 00:00:00
4012,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,10, ,A5,183 KEATING PLACE                        ,            ,10314,1,0,1,2860,2500,1984,1,A5,450000,2013-12-10 00:00:00
4013,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,28, ,A5,147 KEATING PLACE                        ,            ,10314,1,0,1,2750,2049,1983,1,A5,435000,2013-09-30 00:00:00
4014,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,35, ,A5,133 KEATING PLACE                        ,            ,10314,1,0,1,2725,2051,1899,1,A5,347802,2013-06-07 00:00:00
4015,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2377,20, ,A5,179 BRAISTED AVENUE                      ,            ,10314,1,0,1,2200,1624,1980,1,A5,0,2013-03-10 00:00:00
4016,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2377,25, ,A5,193 BRAISTED AVENUE                      ,            ,10314,1,0,1,2500,1776,1980,1,A5,420000,2013-05-09 00:00:00
4017,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2377,98, ,A5,43 DENKER PLACE                          ,            ,10314,1,0,1,2483,1796,1985,1,A5,0,2013-09-27 00:00:00
4018,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2378,31, ,A5,203 MC VEIGH AVENUE                      ,            ,10314,1,0,1,2400,1856,1980,1,A5,440000,2013-09-20 00:00:00
4019,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,20, ,A5,405 TRAVIS AVENUE                        ,            ,10314,1,0,1,2280,1880,1975,1,A5,370000,2013-11-22 00:00:00
4020,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,36, ,A5,439 TRAVIS AVENUE                        ,            ,10314,1,0,1,2280,1880,1975,1,A5,406000,2013-08-13 00:00:00
4021,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2381,55, ,A1,754 KLONDIKE AVENUE                      ,            ,10314,1,0,1,4515,2190,1970,1,A1,549000,2013-11-13 00:00:00
4022,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2382,113, ,A1,74 SHILOH STREET                         ,            ,10314,1,0,1,4000,2204,1970,1,A1,0,2013-01-03 00:00:00
4023,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2383,14, ,A5,76 STEPHEN LOOP                          ,            ,10314,1,0,1,3145,2642,1996,1,A5,0,2013-02-28 00:00:00
4024,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2383,15, ,A5,35 SHILOH STREET                         ,            ,10314,1,0,1,2900,1540,1995,1,A5,400000,2013-10-09 00:00:00
4025,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2383,24, ,A5,60 STEPHEN LOOP                          ,            ,10314,1,0,1,3145,2642,1996,1,A5,445000,2013-10-17 00:00:00
4026,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2383,88, ,A5,208 MERRYMOUNT STREET                    ,            ,10314,1,0,1,3040,2057,1975,1,A5,410000,2013-02-14 00:00:00
4027,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2383,157, ,A5,10 ELIE COURT                            ,            ,10314,1,0,1,3060,1870,1975,1,A5,415000,2013-09-26 00:00:00
4028,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2384,9, ,A5,219 MERRYMOUNT STREET                    ,            ,10314,1,0,1,3040,1870,1970,1,A5,0,2013-07-03 00:00:00
4029,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2384,22, ,A5,185 MERRYMOUNT STREET                    ,            ,10314,1,0,1,3040,1870,1970,1,A5,325000,2013-12-20 00:00:00
4030,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2385,26, ,A5,31 VASSAR STREET                         ,            ,10314,1,0,1,2600,1800,1965,1,A5,392000,2013-05-13 00:00:00
4031,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2385,52, ,A1,124 NEHRING AVENUE                       ,            ,10314,1,0,1,4400,2152,1965,1,A1,465000,2013-06-27 00:00:00
4032,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2386,60, ,A5,144 VASSAR STREET                        ,            ,10314,1,0,1,2470,2248,1982,1,A5,455000,2013-06-19 00:00:00
4033,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2387,3, ,A5,189 VASSAR STREET                        ,            ,10314,1,0,1,2442,2087,1985,1,A5,420000,2013-11-19 00:00:00
4034,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2387,23, ,A5,141 VASSAR STREET                        ,            ,10314,1,0,1,2583,2422,1985,1,A5,0,2013-11-25 00:00:00
4035,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2390,335, ,A5,343 KLONDIKE AVENUE                      ,            ,10314,1,0,1,3920,1842,1980,1,A5,465000,2013-10-16 00:00:00
4036,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2390,397, ,A3,1434 FOREST HILL ROAD                    ,            ,10314,1,0,1,11475,7936,1960,1,A3,825000,2013-08-05 00:00:00
4037,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2392,164, ,A5,33 FURNESS PLACE                         ,            ,10314,1,0,1,1428,1312,1989,1,A5,340000,2013-09-23 00:00:00
4038,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2393,32, ,A5,135 KELLY BOULEVARD                      ,            ,10314,1,0,1,3000,2101,1976,1,A5,440000,2013-01-16 00:00:00
4039,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2393,109, ,A1,68 BANGOR STREET                         ,            ,10314,1,0,1,4100,2284,1975,1,A1,580000,2013-11-15 00:00:00
4040,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2393,176, ,A5,12 ADAM COURT                            ,            ,10314,1,0,1,2175,2346,1975,1,A5,0,2013-11-14 00:00:00
4041,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2395,66, ,A5,59 COPLEY STREET                         ,            ,10314,1,0,1,3000,2200,1970,1,A5,0,2013-04-29 00:00:00
4042,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2397,195, ,A5,22 VILLA NOVA STREET                     ,            ,10314,1,0,1,3774,2004,1987,1,A5,375000,2013-06-24 00:00:00
4043,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2397,272, ,A5,34 ELWOOD AVENUE                         ,            ,10314,1,0,1,1800,1804,1987,1,A5,0,2013-10-31 00:00:00
4044,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2397,328, ,A5,49 VILLA NOVA STREET                     ,            ,10314,1,0,1,2500,2360,1983,1,A5,0,2013-11-12 00:00:00
4045,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2397,328, ,A5,49 VILLA NOVA STREET                     ,            ,10314,1,0,1,2500,2360,1983,1,A5,443000,2013-11-12 00:00:00
4046,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2402,67, ,A5,354 NOME AVENUE                          ,            ,10314,1,0,1,2600,2441,1985,1,A5,390000,2013-05-30 00:00:00
4047,5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2402,84, ,A5,260 MERRYMOUNT STREET                    ,            ,10314,1,0,1,2500,2305,1985,1,A5,465000,2013-08-09 00:00:00
