,"STATEN ISLAND ANNUALIZE SALE FOR 2014.  (All Sales From  Jan 1, 2014 - Dec 31, 2014)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2015.  Coop Sales Files as of 4/3/2015.,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name 1/10/15.  Descriptive Data as of 3/22/15,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2958,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1159,25, ,A1,59 LAKE AVENUE                           ,            ,10303,1,0,1,5336,1368,1899,1,A1,288000,2014-11-05 00:00:00
2959,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1160,94, ,B2,64 LAKE AVENUE                           ,            ,10303,2,0,2,4477,3936,2014,1,A1,176000,2014-01-24 00:00:00
2960,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1160,117, ,A5,104 LAKE AVENUE                          ,            ,10303,1,0,1,2760,942,1990,1,A5,207000,2014-10-07 00:00:00
2961,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1165,91, ,A9,357 WALKER STREET                        ,            ,10303,1,0,1,10479,1102,1989,1,A9,240000,2014-11-20 00:00:00
2962,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1166,9, ,A9,333 PULASKI AVENUE                       ,            ,10303,1,0,1,3663,1069,1930,1,A9,241000,2014-06-24 00:00:00
2963,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1167,5, ,A5,189 DIXON AVENUE                         ,            ,10303,1,0,1,2279,960,1993,1,A5,292000,2014-11-17 00:00:00
2964,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1167,16, ,A1,377 PULASKI AVENUE                       ,            ,10303,1,0,1,2988,1456,1920,1,A1,340000,2014-10-28 00:00:00
2965,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1169,19, ,A5,229 GRANITE AVENUE                       ,            ,10303,1,0,1,1742,1444,1996,1,A5,290000,2014-09-17 00:00:00
2966,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1169,59, ,A5,332A PULASKI AVENUE                      ,            ,10303,1,0,1,1620,1500,1999,1,A5,255000,2014-01-27 00:00:00
2967,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1170,45, ,A1,261 GRANITE AVENUE                       ,            ,10303,1,0,1,5460,2204,1960,1,A1,350000,2014-08-26 00:00:00
2968,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1172,118, ,A5,226A GRANITE AVENUE                      ,            ,10303,1,0,1,2020,1800,1998,1,A5,285000,2014-11-17 00:00:00
2969,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1172,118, ,A5,226A GRANITE AVENUE                      ,            ,10303,1,0,1,2020,1800,1998,1,A5,167499,2014-01-08 00:00:00
2970,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1172,192, ,A1,268 GRANITE AVENUE                       ,            ,10303,1,0,1,6174,2290,1970,1,A1,0,2014-10-06 00:00:00
2971,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1172,218, ,A5,52 WALKER DRIVE                          ,            ,10303,1,0,1,690,935,1990,1,A5,113000,2014-07-18 00:00:00
2972,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1172,235, ,A5,72 PRINCESS STREET                       ,            ,10303,1,0,1,2700,1450,1990,1,A5,299000,2014-04-11 00:00:00
2973,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1176,35, ,A1,255 SIMONSON AVENUE                      ,            ,10303,1,0,1,3158,2607,2009,1,A1,425000,2014-09-08 00:00:00
2974,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1176,95, ,A5,232 LAKE AVENUE                          ,            ,10303,1,0,1,1640,1620,1999,1,A5,280000,2014-02-05 00:00:00
2975,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1178,6, ,A1,19 WENLOCK STREET                        ,            ,10303,1,0,1,4900,1088,1920,1,A1,284000,2014-03-13 00:00:00
2976,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1178,55, ,A1,22 RONALD AVENUE                         ,            ,10303,1,0,1,3000,1798,2013,1,A1,441090,2014-02-13 00:00:00
2977,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1178,56, ,A1,20 RONALD AVENUE                         ,            ,10303,1,0,1,3000,1798,2013,1,A1,0,2014-05-05 00:00:00
2978,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1178,56, ,A1,20 RONALD AVENUE                         ,            ,10303,1,0,1,3000,1798,2013,1,A1,435000,2014-02-26 00:00:00
2979,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1182,35, ,A9,44 HUDSON PLACE                          ,            ,10303,1,0,1,5000,2129,1930,1,A9,35000,2014-07-22 00:00:00
2980,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1183,100, ,A1,70 RONALD AVENUE                         ,            ,10303,1,0,1,2996,2050,2013,1,A1,415740,2014-09-25 00:00:00
2981,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1183,224, ,A1,522 MELYN PLACE                          ,            ,10303,1,0,1,3658,1088,1915,1,A1,314000,2014-03-18 00:00:00
2982,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1184,49, ,A1,329 SIMONSON AVENUE                      ,            ,10303,1,0,1,3200,2600,1988,1,A1,471510,2014-01-30 00:00:00
2983,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1186,93, ,A1,52 SIMONSON AVENUE                       ,            ,10303,1,0,1,3420,1088,1915,1,A1,0,2014-12-01 00:00:00
2984,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1186,162, ,A5,93 MARINERS LANE                         ,            ,10303,1,0,1,1235,1690,1999,1,A5,226800,2014-07-30 00:00:00
2985,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1186,177, ,A5,51 MARINERS LANE                         ,            ,10303,1,0,1,1945,1890,2003,1,A5,0,2014-01-16 00:00:00
2986,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1188,67, ,A5,2 VAN NAME AVENUE                        ,            ,10303,1,0,1,2580,1152,1988,1,A5,243000,2014-02-27 00:00:00
2987,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1188,69, ,A5,4 VAN NAME AVENUE                        ,            ,10303,1,0,1,2940,1880,1989,1,A5,282000,2014-02-12 00:00:00
2988,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1188,84, ,A1,34 VAN NAME AVENUE                       ,            ,10303,1,0,1,21700,2988,1899,1,A1,550000,2014-09-10 00:00:00
2989,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1188,156, ,A5,2814 RICHMOND TERRACE                    ,            ,10303,1,0,1,2268,1344,1992,1,A5,162240,2014-06-24 00:00:00
2990,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1188,162, ,A5,20 GIORDAN COURT                         ,            ,10303,1,0,1,1000,1496,1990,1,A5,29677,2014-05-22 00:00:00
2991,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1190,69, ,A2,186 SIMONSON AVENUE                      ,            ,10303,1,0,1,4560,2184,1955,1,A2,296000,2014-09-25 00:00:00
2992,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1192,18, ,A1,129 VAN PELT AVENUE                      ,            ,10303,1,0,1,3625,1312,1925,1,A1,200000,2014-05-07 00:00:00
2993,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1192,53, ,A2,132 VAN NAME AVENUE                      ,            ,10303,1,0,1,4257,925,1960,1,A2,250000,2014-06-27 00:00:00
2994,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1192,53, ,A2,132 VAN NAME AVENUE                      ,            ,10303,1,0,1,4257,925,1960,1,A2,0,2014-05-01 00:00:00
2995,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1192,64, ,A2,154 VAN NAME AVENUE                      ,            ,10303,1,0,1,12950,1092,1960,1,A2,335000,2014-09-19 00:00:00
2996,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1192,64, ,A2,154 VAN NAME AVENUE                      ,            ,10303,1,0,1,12950,1092,1960,1,A2,230000,2014-06-20 00:00:00
2997,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1194,16, ,A1,265 VAN NAME AVENUE                      ,            ,10303,1,0,1,11000,1324,1935,1,A1,0,2014-12-29 00:00:00
2998,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1194,50, ,A1,197 VAN NAME AVENUE                      ,            ,10303,1,0,1,5500,1555,2014,1,A1,395359,2014-12-23 00:00:00
2999,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1194,51, ,A1,195 VAN NAME AVENUE                      ,            ,10303,1,0,1,5500,1555,2014,1,A1,380250,2014-12-23 00:00:00
3000,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1194,136, ,A1,318 SIMONSON AVENUE                      ,            ,10303,1,0,1,3420,1152,1930,1,A1,252000,2014-01-31 00:00:00
3001,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1194,152, ,A5,37 CHARLES PLACE                         ,            ,10303,1,0,1,998,1501,1999,1,A5,0,2014-12-12 00:00:00
3002,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1196,43, ,A1,211 VAN PELT AVENUE                      ,            ,10303,1,0,1,21770,952,1915,1,A1,0,2014-08-07 00:00:00
3003,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1196,127, ,A1,262 VAN NAME AVENUE                      ,            ,10303,1,0,1,1995,1600,2005,1,A1,454455,2014-05-15 00:00:00
3004,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1196,134, ,A9,282 VAN NAME AVENUE                      ,            ,10303,1,0,1,9020,2000,1965,1,A9,0,2014-03-01 00:00:00
3005,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1196,207, ,A5,14 NUNZIE COURT                          ,            ,10303,1,0,1,1120,1680,2001,1,A5,192660,2014-03-12 00:00:00
3006,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1198,37, ,A2,357 VAN NAME AVENUE                      ,            ,10303,1,0,1,8140,1196,1960,1,A2,0,2014-05-20 00:00:00
3007,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1211,47, ,A1,45 ERASTINA PLACE                        ,            ,10303,1,0,1,4104,1182,1915,1,A1,313500,2014-03-10 00:00:00
3008,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1211,117, ,A1,28 VAN PELT AVENUE                       ,            ,10303,1,0,1,5190,1720,1910,1,A1,0,2014-12-26 00:00:00
3009,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1212,37, ,A1,73 DE HART AVENUE                        ,            ,10303,1,0,1,5000,1159,1915,1,A1,278000,2014-01-29 00:00:00
3010,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1212,48, ,A1,55 DE HART AVENUE                        ,            ,10303,1,0,1,2500,1241,1915,1,A1,150000,2014-11-06 00:00:00
3011,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1213,62, ,A1,27 UNION AVENUE                          ,            ,10303,1,0,1,4000,1601,1899,1,A1,0,2014-04-03 00:00:00
3012,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1216,20, ,A1,115 MAPLE PARKWAY                        ,            ,10303,1,0,1,4440,1476,1925,1,A1,208000,2014-12-23 00:00:00
3013,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1216,20, ,A1,115 MAPLE PARKWAY                        ,            ,10303,1,0,1,4440,1476,1925,1,A1,354779,2014-09-19 00:00:00
3014,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1216,99, ,A9,161 MAPLE PARKWAY                        ,            ,10303,1,0,1,4228,1406,1940,1,A9,250000,2014-07-22 00:00:00
3015,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1218,18, ,A1,22 WALLOON STREET                        ,            ,10303,1,0,1,2825,1056,1925,1,A1,0,2014-03-21 00:00:00
3016,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1218,28, ,A1,58 MAPLE PARKWAY                         ,            ,10303,1,0,1,2950,1323,1925,1,A1,250000,2014-01-31 00:00:00
3017,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1218,90, ,A5,12 UNION COURT                           ,            ,10303,1,0,1,798,968,1992,1,A5,0,2014-12-22 00:00:00
3018,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1221,11, ,A5,291 UNION AVENUE                         ,            ,10303,1,0,1,2700,1396,1975,1,A5,52250,2014-06-22 00:00:00
3019,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1222,50, ,A5,216 NETHERLAND AVENUE                    ,            ,10303,1,0,1,1204,2100,2001,1,A5,290000,2014-08-26 00:00:00
3020,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1223,37, ,A5,335 UNION AVENUE                         ,            ,10303,1,0,1,1833,1760,2001,1,A5,285000,2014-03-14 00:00:00
3021,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1223,38, ,A5,333 UNION AVENUE                         ,            ,10303,1,0,1,1316,1760,2001,1,A5,226800,2014-04-07 00:00:00
3022,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1223,42, ,A5,325 UNION AVENUE                         ,            ,10303,1,0,1,1350,1760,2001,1,A5,0,2014-09-10 00:00:00
3023,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1224,43, ,A1,29 BUSH AVENUE                           ,            ,10303,1,0,1,2576,1980,2004,1,A1,335000,2014-03-14 00:00:00
3024,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1225,21, ,A2,14 SYLVAN PLACE                          ,            ,10303,1,0,1,3556,1100,1910,1,A2,150000,2014-09-19 00:00:00
3025,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1227,46, ,A1,25 HARBOR ROAD                           ,            ,10303,1,0,1,9384,1584,1899,1,A1,240000,2014-12-02 00:00:00
3026,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1227,46, ,A1,25 HARBOR ROAD                           ,            ,10303,1,0,1,9384,1584,1899,1,A1,202000,2014-03-14 00:00:00
3027,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1227,46, ,A1,25 HARBOR ROAD                           ,            ,10303,1,0,1,9384,1584,1899,1,A1,202650,2014-03-14 00:00:00
3028,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1228,49, ,A9,17 JOURNEAY STREET                       ,            ,10303,1,0,1,2442,1408,1987,1,A9,225000,2014-07-30 00:00:00
3029,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1228,56, ,A9,29 JOURNEAY STREET                       ,            ,10303,1,0,1,2500,1408,1980,1,A9,0,2014-04-18 00:00:00
3030,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1229,32, ,A5,20 JOURNEAY STREET                       ,            ,10303,1,0,1,1400,1564,1992,1,A5,256500,2014-12-23 00:00:00
3031,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1229,32, ,A5,20 JOURNEAY STREET                       ,            ,10303,1,0,1,1400,1564,1992,1,A5,137299,2014-02-21 00:00:00
3032,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1229,50, ,A2,19 BRABANT STREET                        ,            ,10303,1,0,1,4950,1008,1955,1,A2,230000,2014-04-07 00:00:00
3033,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1230,77, ,A1,15 GRIDLEY AVENUE                        ,            ,10303,1,0,1,3824,2385,2014,1,A1,430000,2014-12-08 00:00:00
3034,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1230,81, ,A9,13 GRIDLEY AVENUE                        ,            ,10303,1,0,1,7900,1260,1925,1,A9,0,2014-04-30 00:00:00
3035,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1230,101, ,A2,234 UNION AVENUE                         ,            ,10303,1,0,1,5403,836,1950,1,A2,225000,2014-06-27 00:00:00
3036,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1231,31, ,A9,276 UNION AVENUE                         ,            ,10303,1,0,1,3450,1152,1965,1,A9,332500,2014-08-15 00:00:00
3037,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1233,43, ,A5,86 CONFEDERATION PLACE                   ,            ,10303,1,0,1,1555,1950,2000,1,A5,42400,2014-09-09 00:00:00
3038,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1234,176, ,A5,132 BRUCKNER AVENUE                      ,            ,10303,1,0,1,1765,1848,2004,1,A5,0,2014-09-24 00:00:00
3039,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1236,75, ,A9,48 HARBOR ROAD                           ,            ,10303,1,0,1,3051,1776,1915,1,A9,200000,2014-12-30 00:00:00
3040,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1237,18, ,A2,59 ANDROS AVENUE                         ,            ,10303,1,0,1,3549,936,1955,1,A2,105000,2014-12-22 00:00:00
3041,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1238,1, ,A9,69 MERSEREAU AVENUE                      ,            ,10303,1,0,1,2500,2205,1988,1,A9,0,2014-11-05 00:00:00
3042,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1239,28, ,A9,60 ANDROS AVENUE                         ,            ,10303,1,0,1,2160,990,1985,1,A9,256850,2014-12-08 00:00:00
3043,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1246,45, ,A1,94 BRABANT STREET                        ,            ,10303,1,0,1,2184,1576,2005,1,A1,10,2014-02-04 00:00:00
3044,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1247,21, ,A5,168A CONTINENTAL PLACE                   ,            ,10303,1,0,1,880,1040,1989,1,A5,148000,2014-06-17 00:00:00
3045,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1247,25, ,A5,164A CONTINENTAL PLACE                   ,            ,10303,1,0,1,880,1040,1989,1,A5,254030,2014-12-21 00:00:00
3046,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1247,33, ,A5,292 LOCKMAN AVENUE                       ,            ,10303,1,0,1,880,1040,1989,1,A5,100000,2014-08-07 00:00:00
3047,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1248,35, ,A5,182 CONTINENTAL PLACE                    ,            ,10303,1,0,1,1408,1040,1989,1,A5,269900,2014-02-03 00:00:00
3048,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1248,36, ,A5,182A CONTINENTAL PLACE                   ,            ,10303,1,0,1,1408,1040,1989,1,A5,219000,2014-09-10 00:00:00
3049,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1250,66, ,A2,416 NETHERLAND AVENUE                    ,            ,10303,1,0,1,4320,910,1945,1,A2,334750,2014-08-26 00:00:00
3050,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1252,97, ,A1,54 MERSEREAU AVENUE                      ,            ,10303,1,0,1,7000,1958,1901,1,A1,0,2014-06-01 00:00:00
3051,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1252,109, ,A9,63 CHRISTOPHER STREET                    ,            ,10303,1,0,1,2304,1400,1989,1,A9,0,2014-07-11 00:00:00
3052,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1253,53, ,A5,15 GRANDVIEW AVENUE                      ,            ,10303,1,0,1,980,1240,1992,1,A5,0,2014-08-11 00:00:00
3053,5,MARINERS HARBOR          ,01  ONE FAMILY DWELLINGS                    ,1,1254,102, ,A1,20 GRANDVIEW AVENUE                      ,            ,10303,1,0,1,6910,1104,1915,1,A1,217500,2014-06-04 00:00:00
