,"BRONX ANNUALIZE SALE FOR 2015.  (All Sales From  January 1, 2015 - December 31, 2015)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2016.  Coop Sales Files as of 4/1/2016.,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name 4/1/16.  Descriptive Data as of 4/1/16.,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2190,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"8 FORDHAM HILL OVAL, 10-A                ",            ,10468,0,0,0,0,0,1950,2,D4,77000,2015-09-15 00:00:00
2191,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"2 FORDHAM HILL OVAL, 7F                  ",            ,10468,0,0,0,0,0,1950,2,D4,110000,2015-09-28 00:00:00
2192,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"4 FORDHAM HILL OVAL, 6G                  ",            ,10468,0,0,0,0,0,1950,2,D4,138000,2015-09-10 00:00:00
2193,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"3 FORDHAM HILL OVAL, 15D                 ",            ,10468,0,0,0,0,0,1950,2,D4,61000,2015-10-13 00:00:00
2194,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"9 FORDHAM HILL OVAL, 3E                  ",            ,10468,0,0,0,0,0,1950,2,D4,77000,2015-11-24 00:00:00
2195,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"3 FORDHAM HILL OVAL, 4F                  ",            ,10468,0,0,0,0,0,1950,2,D4,135000,2015-12-02 00:00:00
2196,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"7 FORDHAM HILL OVAL, 2A                  ",            ,10468,0,0,0,0,0,1950,2,D4,78500,2015-11-25 00:00:00
2197,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"3 FORDHAM HILL OVAL, 6B                  ",            ,10468,0,0,0,0,0,1950,2,D4,123000,2015-09-15 00:00:00
2198,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"3 FORDHAM HILL OVAL, 1C                  ",            ,10468,0,0,0,0,0,1950,2,D4,150000,2015-12-22 00:00:00
2199,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"9 FORDHAM HILL OVAL, 8H                  ",            ,10468,0,0,0,0,0,1950,2,D4,93750,2015-12-23 00:00:00
2200,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3226,53, ,D4,"2451 WEBB AVE, 14-F                      ",            ,10468,0,0,0,0,0,1950,2,D4,96000,2015-12-16 00:00:00
2201,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3237,67, ,D4,"2630 KINGSBRIDGE TERRACE, 7J             ",            ,10463,0,0,0,0,0,1955,2,D4,87000,2015-02-09 00:00:00
2202,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3237,67, ,D4,"2630 KINGSBRIDGE TERRACE, 4H             ",            ,10463,0,0,0,0,0,1955,2,D4,220000,2015-06-23 00:00:00
2203,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3237,67, ,D4,"2630 KINGSBRIDGE TERRACE, 6C             ",            ,10463,0,0,0,0,0,1955,2,D4,75000,2015-09-08 00:00:00
2204,2,KINGSBRIDGE HTS/UNIV HTS ,10  COOPS - ELEVATOR APARTMENTS             ,2,3237,67, ,D4,"2630 KINGSBRIDGE TERRACE, 2ST            ",            ,10463,0,0,0,0,0,1955,2,D4,280000,2015-12-02 00:00:00
2205,2,KINGSBRIDGE HTS/UNIV HTS ,11A CONDO-RENTALS                           ,2,3236,1001, ,RR,233 LANDING ROADE                        ,1,10468,1,0,1,33933,41526,2015,2,RR,1,2015-06-30 00:00:00
2206,2,KINGSBRIDGE HTS/UNIV HTS ,14  RENTALS - 4-10 UNIT                     ,2A,3225,227, ,S9,2349 ANDREWS AVENUE NORTH                ,            ,10468,2,3,5,3300,4400,1920,2,S9,1300000,2015-02-06 00:00:00
2207,2,KINGSBRIDGE HTS/UNIV HTS ,22  STORE BUILDINGS                         ,4,3199,95, ,K9,2437 JEROME AVENUE                       ,            ,10468,0,1,1,1940,4940,1910,4,K9,535000,2015-06-25 00:00:00
2208,2,KINGSBRIDGE HTS/UNIV HTS ,22  STORE BUILDINGS                         ,4,3210,92, ,K1,82-88 WEST 181 STREET                    ,            ,10453,0,3,3,2165,2165,1920,4,K1,1225000,2015-12-01 00:00:00
2209,2,KINGSBRIDGE HTS/UNIV HTS ,29  COMMERCIAL GARAGES                      ,4,3225,108, ,G2,140 WEST FORDHAM ROAD                    ,            ,10468,0,1,1,9500,450,1995,4,G2,2450000,2015-12-22 00:00:00
2210,2,KINGSBRIDGE HTS/UNIV HTS ,29  COMMERCIAL GARAGES                      ,4,3236,25, ,G7,233 LANDING ROAD                         ,            ,10468,0,0,0,33933,0,0,4,G7,4160000,2015-03-27 00:00:00
2211,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,99, ,E9,2429 JEROME AVENUE                       ,            ,10468,0,1,1,1933,3417,1928,4,E9,431249,2015-11-06 00:00:00
2212,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,99, ,E9,2429 JEROME AVENUE                       ,            ,10468,0,1,1,1933,3417,1928,4,E9,520000,2015-02-23 00:00:00
2213,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,100, ,E9,2427 JEROME AVENUE                       ,            ,10468,0,1,1,1933,3093,1928,4,E9,431249,2015-11-06 00:00:00
2214,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,100, ,E9,2427 JEROME AVENUE                       ,            ,10468,0,1,1,1933,3093,1928,4,E9,520000,2015-02-23 00:00:00
2215,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,101, ,E9,2425 JEROME AVENUE                       ,            ,10468,0,1,1,1942,1200,1928,4,E9,431249,2015-11-06 00:00:00
2216,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,101, ,E9,2425 JEROME AVENUE                       ,            ,10468,0,1,1,1942,1200,1928,4,E9,520000,2015-02-23 00:00:00
2217,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,102, ,E9,2423 JEROME AVENUE                       ,            ,10468,0,1,1,1985,1200,1928,4,E9,431249,2015-11-06 00:00:00
2218,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,102, ,E9,2423 JEROME AVENUE                       ,            ,10468,0,1,1,1985,1200,1928,4,E9,520000,2015-02-23 00:00:00
2219,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,175, ,E9,2421 JEROME AVENUE                       ,            ,10468,0,1,1,2215,3996,1910,4,E9,431249,2015-11-06 00:00:00
2220,2,KINGSBRIDGE HTS/UNIV HTS ,30  WAREHOUSES                              ,4,3199,175, ,E9,2421 JEROME AVENUE                       ,            ,10468,0,1,1,2215,3996,1910,4,E9,520000,2015-02-23 00:00:00
2221,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3246,51, ,A1,3822 SEDGWICK AVENUE                     ,            ,10463,1,0,1,3815,1600,1901,1,A1,0,2015-01-19 00:00:00
2222,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3248,120, ,A1,2739 CLAFLIN AVENUE                      ,            ,10468,1,0,1,3315,2446,1910,1,A1,565000,2015-02-03 00:00:00
2223,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3249,154, ,A1,2801 CLAFLIN AVENUE                      ,            ,10468,1,0,1,2500,1026,1930,1,A1,287000,2015-05-19 00:00:00
2224,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3254,4, ,A1,3104 KINGSBRIDGE TERRACE                 ,            ,10463,1,0,1,2350,1220,1901,1,A1,330000,2015-10-30 00:00:00
2225,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3255,22, ,A1,3344 GILES PLACE                         ,            ,10463,1,0,1,4000,3641,1920,1,A1,320000,2015-09-04 00:00:00
2226,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1B,3255,81, ,V0,3323 SEDGWICK AVENUE                     ,            ,10463,1,0,1,3342,0,1920,1,A1,0,2015-12-01 00:00:00
2227,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1B,3255,81, ,V0,3323 SEDGWICK AVENUE                     ,            ,10463,1,0,1,3342,0,1920,1,A1,400000,2015-05-20 00:00:00
2228,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3256,51, ,A1,235 WEST KINGSBRIDGE ROA                 ,            ,10463,1,0,1,9570,2489,1915,1,A1,775000,2015-09-11 00:00:00
2229,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3256,51, ,A1,235 WEST KINGSBRIDGE ROA                 ,            ,10463,1,0,1,9570,2489,1915,1,A1,0,2015-06-04 00:00:00
2230,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3257,56, ,A1,3151 KINGSBRIDGE TERRACE                 ,            ,10463,1,0,1,2652,1350,1899,1,A1,10,2015-05-29 00:00:00
2231,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3257,60, ,A5,3145 KINGSBRIDGE TERRACE                 ,            ,10463,1,0,1,1424,1738,1955,1,A5,360000,2015-09-02 00:00:00
2232,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3257,88, ,A1,3129 KINGSBRIDGE TERRACE                 ,            ,10463,1,0,1,2496,1858,1899,1,A1,368000,2015-04-28 00:00:00
2233,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3257,130, ,A1,3057 KINGSBRIDGE TERRACE                 ,            ,10463,1,0,1,6550,1323,1899,1,A1,260000,2015-10-09 00:00:00
2234,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3258,48, ,A5,3338 FORT INDEPENDENCE ST                ,            ,10463,1,0,1,297,948,1901,1,A5,0,2015-08-03 00:00:00
2235,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3258,184, ,A5,3482 CANNON PLACE                        ,            ,10463,1,0,1,1858,2100,1915,1,A5,350000,2015-12-17 00:00:00
2236,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3258,185, ,A5,3484 CANNON PL                           ,            ,10463,1,0,1,1858,2100,1915,1,A5,299130,2015-07-09 00:00:00
2237,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3261,4, ,A1,3007 ALBANY CRESCENT                     ,            ,10463,1,0,1,3071,2058,1899,1,A1,328000,2015-10-28 00:00:00
2238,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3261,59, ,A1,3085 HEATH AVENUE                        ,            ,10463,1,0,1,2110,1430,1920,1,A1,189000,2015-12-29 00:00:00
2239,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3261,66, ,A2,3069 HEATH AVENUE                        ,            ,10463,1,0,1,2175,247,1899,1,A2,0,2015-09-01 00:00:00
2240,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3263,156, ,A5,3815 CANNON PLACE                        ,            ,10463,1,0,1,1322,1200,1920,1,A5,468000,2015-11-24 00:00:00
2241,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,3263,217, ,A1,3827 CANNON PLACE                        ,            ,10463,1,0,1,1619,1575,1930,1,A1,350000,2015-03-26 00:00:00
2242,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5709,16, ,A9,3020 CORLEAR AVENUE                      ,            ,10463,1,0,1,3538,1216,1901,1,A9,450000,2015-04-22 00:00:00
2243,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5711,45, ,A9,3019 CORLEAR AVENUE                      ,            ,10463,1,0,1,2500,1160,1910,1,A9,265000,2015-07-06 00:00:00
2244,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5715,184, ,A5,3188 RIVERDALE AVENUE                    ,            ,10463,1,0,1,5300,1792,1930,1,A5,1050000,2015-04-01 00:00:00
2245,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5715,187, ,A5,3190 RIVERDALE AVENUE                    ,            ,10463,1,0,1,1550,1516,1930,1,A5,0,2015-04-01 00:00:00
2246,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5758,322, ,A1,3244 IRWIN AVENUE                        ,            ,10463,1,0,1,2800,2612,1935,1,A1,701000,2015-10-23 00:00:00
2247,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5758,1315, ,A5,3226 IRWIN AVENUE                        ,            ,10463,1,0,1,1800,1782,1940,1,A5,491000,2015-11-10 00:00:00
2248,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5761,415, ,A1,3418 CORLEAR AVENUE                      ,            ,10463,1,0,1,2927,1248,1925,1,A1,0,2015-12-30 00:00:00
2249,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5762,505, ,A1,3421 CORLEAR AVENUE                      ,            ,10463,1,0,1,2500,1248,1925,1,A1,0,2015-05-28 00:00:00
2250,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5763,553, ,A5,3427 TIBBETT AVENUE                      ,            ,10463,1,0,1,2500,2200,1935,1,A5,618000,2015-08-27 00:00:00
2251,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5763,560, ,A5,3413 TIBBETT AVENUE                      ,            ,10463,1,0,1,2500,2200,1935,1,A5,425000,2015-11-05 00:00:00
2252,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5763,1534, ,A5,3458 IRWIN AVENUE                        ,            ,10463,1,0,1,2565,1881,1958,1,A5,625000,2015-06-26 00:00:00
2253,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5766,749, ,A1,3644 CORLEAR AVENUE                      ,            ,10463,1,0,1,2500,1926,1925,1,A1,700000,2015-11-20 00:00:00
2254,2,KINGSBRIDGE/JEROME PARK  ,01  ONE FAMILY DWELLINGS                    ,1,5776,611, ,A2,4578 MANHATTAN COLLEGE PY                ,            ,10471,1,0,1,2531,1144,1930,1,A2,390000,2015-10-02 00:00:00
2255,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3248,79, ,B1,2714 CLAFLIN AVENUE                      ,            ,10468,2,0,2,2632,2592,1920,1,B1,599000,2015-11-10 00:00:00
2256,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3249,178, ,B1,159 WEST 195TH STREET                    ,            ,10468,2,0,2,1000,1600,2006,1,B1,260000,2015-05-29 00:00:00
2257,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3250,146, ,B1,2831 UNIVERSITY AVENUE                   ,            ,10468,2,0,2,5000,3878,1920,1,B1,710000,2015-09-29 00:00:00
2258,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3252,172, ,B1,3967 SAXON AVENUE                        ,            ,10463,2,0,2,4363,4111,1920,1,B1,0,2015-02-27 00:00:00
2259,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3253,111, ,B1,2835 SEDGWICK AVENUE                     ,            ,10468,2,0,2,5600,3194,1920,1,B1,580000,2015-07-09 00:00:00
2260,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3253,122, ,B2,2813 SEDGWICK AVENUE                     ,            ,10468,2,0,2,2810,2215,1920,1,B2,225000,2015-06-17 00:00:00
2261,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3253,188, ,B3,115 WEST 231 STREET                      ,            ,10463,2,0,2,2280,2294,1945,1,B3,410000,2015-09-10 00:00:00
2262,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3254,80, ,B1,7 PEROT STREET                           ,            ,10463,2,0,2,1511,1980,1901,1,B1,380000,2015-12-03 00:00:00
2263,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3256,59, ,B1,2812 HEATH AVENUE                        ,            ,10463,2,0,2,3600,3498,1930,1,B1,558000,2015-06-30 00:00:00
2264,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3256,123, ,B9,2872 HEATH AVENUE                        ,            ,10463,2,0,2,2017,2360,1930,1,B9,0,2015-10-19 00:00:00
2265,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3256,197, ,B1,3019 KINGSBRIDGE TERRACE                 ,            ,10463,2,0,2,1915,2230,1920,1,B1,474000,2015-03-13 00:00:00
2266,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3256,211, ,B1,2739A KINGSBRIDGE TERRACE                ,            ,10463,2,0,2,1999,3544,2005,1,B1,345000,2015-12-30 00:00:00
2267,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3256,211, ,B1,2739A KINGSBRIDGE TERRACE                ,            ,10463,2,0,2,1999,3544,2005,1,B1,675078,2015-04-06 00:00:00
2268,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3259,46, ,B1,2817 HEATH                               ,            ,10463,2,0,2,3150,2306,1935,1,B1,500000,2015-07-17 00:00:00
2269,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3260,40, ,B1,2893 HEATH                               ,            ,10463,2,0,2,2510,4320,1930,1,B1,10,2015-10-30 00:00:00
2270,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3261,70, ,B2,3059 HEATH AVE                           ,            ,10463,2,0,2,2258,1680,1910,1,B2,410000,2015-01-12 00:00:00
2271,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3261,114, ,B2,3412 BAILEY PLACE                        ,            ,10463,2,0,2,1870,1129,1899,1,B2,0,2015-10-07 00:00:00
2272,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3261,114, ,B2,3412 BAILEY PLACE                        ,            ,10463,2,0,2,1870,1129,1899,1,B2,0,2015-02-12 00:00:00
2273,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3261,115, ,B2,3414 BAILEY PLACE                        ,            ,10463,2,0,2,1790,1369,1899,1,B2,445000,2015-09-11 00:00:00
2274,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3261,115, ,B2,3414 BAILEY PLACE                        ,            ,10463,2,0,2,1790,1369,1899,1,B2,166000,2015-04-17 00:00:00
2275,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3263,135, ,B3,111 WEST 238TH STREET                    ,            ,10463,2,0,2,2718,2000,1905,1,B3,215000,2015-12-14 00:00:00
2276,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,3271,39, ,B1,142 VAN CORTLANDT PARK S                 ,            ,10463,2,0,2,2121,1872,1940,1,B1,500,2015-02-24 00:00:00
2277,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,5757,292, ,B1,3237 CORLEAR AVE                         ,            ,10463,2,0,2,2500,3350,1925,1,B1,680000,2015-10-29 00:00:00
2278,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,5758,1317, ,B1,3234 IRWIN AVENUE                        ,            ,10463,2,0,2,1750,1782,1940,1,B1,545000,2015-09-02 00:00:00
2279,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,5759,601, ,B3,3592 GREYSTONE AVENUE                    ,            ,10463,2,0,2,5725,1994,1925,1,B3,512500,2015-08-14 00:00:00
2280,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,5767,818, ,B1,3621 CORLEAR AVENUE                      ,            ,10463,2,0,2,2000,2920,1968,1,B1,0,2015-11-05 00:00:00
2281,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,5768,824, ,B1,3600 IRWIN AVENUE                        ,            ,10463,2,0,2,1650,1470,1950,1,B1,590000,2015-10-19 00:00:00
2282,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,5768,861, ,B1,3625 TIBBETT AVENUE                      ,            ,10463,2,0,2,2500,2585,1957,1,B1,0,2015-07-10 00:00:00
2283,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,5768,861, ,B1,3625 TIBBETT AVENUE                      ,            ,10463,2,0,2,2500,2585,1957,1,B1,0,2015-07-10 00:00:00
2284,2,KINGSBRIDGE/JEROME PARK  ,02  TWO FAMILY DWELLINGS                    ,1,5769,149, ,B3,3655 IRWIN AVENUE                        ,            ,10463,2,0,2,6241,3760,1950,1,B3,659000,2015-11-20 00:00:00
2285,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3253,33, ,C0,2726 KINGSBRIDGE TERRACE                 ,            ,10463,3,0,3,2500,3111,2005,1,C0,490000,2015-12-01 00:00:00
2286,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3253,36, ,C0,2734 KINGSBRIDGE TERRACE                 ,            ,10463,3,0,3,2500,3111,2005,1,C0,395100,2015-04-17 00:00:00
2287,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3253,133, ,C0,2854 KINGSBRIDGE TERRACE                 ,            ,10463,3,0,3,4900,4620,1920,1,C0,311500,2015-10-27 00:00:00
2288,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3256,30, ,C0,2711A KINGSBRIDGE TERRACE                ,            ,10463,3,0,3,1940,3060,2007,1,C0,0,2015-06-04 00:00:00
2289,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3256,31, ,C0,2711 KINGSBRIDGE TERRACE                 ,            ,10463,3,0,3,1862,2925,2007,1,C0,0,2015-06-04 00:00:00
2290,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3256,82, ,C0,2789 KINGSBRIDGE TERRACE                 ,            ,10463,3,0,3,3225,2268,1930,1,C0,0,2015-04-29 00:00:00
2291,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3257,11, ,C0,3054 HEATH AVENUE                        ,            ,10463,3,0,3,2111,2260,1899,1,C0,78469,2015-03-20 00:00:00
2292,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3258,188, ,C0,3492 CANNON PLACE                        ,            ,10463,3,0,3,1858,2100,1915,1,C0,0,2015-01-07 00:00:00
2293,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,3260,55, ,C0,3016 BAILEY AVE                          ,            ,10463,3,0,3,5153,4344,1925,1,C0,870000,2015-09-17 00:00:00
2294,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,5763,514, ,C0,3402 IRWIN AVENUE                        ,            ,10463,3,0,3,2125,3265,1970,1,C0,0,2015-10-24 00:00:00
2295,2,KINGSBRIDGE/JEROME PARK  ,03  THREE FAMILY DWELLINGS                  ,1,5763,514, ,C0,3402 IRWIN AVENUE                        ,            ,10463,3,0,3,2125,3265,1970,1,C0,0,2015-09-05 00:00:00
